TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City
301497,2026/03/08,Card,Income,Consulting,Consulting Sub,19231,Entity_562,Consulting transaction,Cash,Admin,Johannesburg
301498,2026/02/24,Card,Income,Software,Software Sub,15944,Entity_570,Software transaction,card,Admin,Durban
301499,29/03/2026,Card,Expense,Sales,Sales Sub,"-6,549",Entity_322,Sales transaction,eft,Admin,Durban
301500,2026-03-11,Card,Expense,Sales,Sales Sub,-16481,Entity_610,Sales transaction,card,Sales,Johannesburg
301501,2026-02-26,Card,Income,Consulting,Consulting Sub,15882,Entity_254,Consulting transaction,card,Operations,Pretoria
301502,2026-03-06,Card,Income,Utilities,Utilities Sub,13471,Entity_55,Utilities transaction,Cash,Sales,Johannesburg
301503,26 Mar 2026,Card,Income,Travel,Travel Sub,2401,Entity_783,Travel transaction,card,Sales,Johannesburg
301504,2026/01/10,Card,Income,Software,Software Sub,559,Entity_202,Software transaction,EFT,Admin,Cape Town
301505,16 Jan 2026,Business,Income,Sales,Sales Sub,12789,Entity_126,Sales transaction,Card,Admin,Durban
301506,31 Mar 2026,Card,Income,Utilities,Utilities Sub,14867,Entity_595,Utilities transaction,Cash,Sales,Durban
301507,01/02/2026,Business,Income,Sales,Sales Sub,15056,Entity_517,Sales transaction,EFT,Operations,cape town
301508,2026-02-10,Card,Income,Software,Software Sub,2873,Entity_353,Software transaction,Card,Admin,Cape Town
301509,2026-03-13,Business,Expense,Travel,Travel Sub,-3312,Entity_118,Travel transaction,EFT,Operations,Durban
301510,10 Jan 2026,Card,Expense,Software,Software Sub,-5358,Entity_262,Software transaction,Cash,Sales,Johannesburg
301511,07 Feb 2026,Card,Income,Travel,Travel Sub,6896,Entity_877,Travel transaction,eft,Operations,Pretoria
301512,06/02/2026,Business,Income,Marketing,Marketing Sub,17688,Entity_206,Marketing transaction,eft,Sales,cape town
301513,2026/01/18,Business,Income,Utilities,Utilities Sub,14977,Entity_206,Utilities transaction,Cash,Sales,Cape Town
301514,2026/03/17,Business,Expense,Travel,Travel Sub,-5071,Entity_717,Travel transaction,Cash,Sales,Cape Town
301515,2026/02/13,Business,Expense,Travel,Travel Sub,-2880,Entity_287,Travel transaction,Card,Sales,Durban
301516,26 Mar 2026,Business,Income,Travel,Travel Sub,4480,Entity_320,Travel transaction,EFT,Sales,Johannesburg
301517,2026-01-30,Business,Income,Utilities,Utilities Sub,818,Entity_283,Utilities transaction,Card,Sales,Cape Town
301518,10 Mar 2026,Business,Expense,Software,Software Sub,-13289,Entity_234,Software transaction,Card,Admin,Johannesburg
301519,07 Feb 2026,Card,Expense,Sales,Sales Sub,-18403,Entity_802,Sales transaction,EFT,Sales,Durban
301520,05 Feb 2026,Business,Expense,Software,Software Sub,-17004,Entity_965,Software transaction,eft,Operations,Durban
301521,21/03/2026,Card,Expense,Marketing,Marketing Sub,-318,Entity_858,Marketing transaction,Card,Sales,Durban
301522,17/03/2026,Card,Expense,Software,Software Sub,"-14,500",Entity_725,Software transaction,EFT,Admin,Johannesburg
301523,09 Feb 2026,Card,Expense,Travel,Travel Sub,-3225,Entity_480,Travel transaction,Cash,Admin,Durban
301524,2026/02/03,Card,Income,Consulting,Consulting Sub,2009,Entity_93,Consulting transaction,card,Admin,Durban
301525,01/03/2026,Card,Income,Rent,Rent Sub,12958,Entity_717,Rent transaction,EFT,Sales,Johannesburg
301526,2026/03/19,Card,Expense,Marketing,Marketing Sub,-14949,Entity_440,Marketing transaction,eft,Operations,Durban
301527,2026/03/06,Card,Expense,Software,Software Sub,-16241,Entity_637,Software transaction,EFT,Admin,Durban
301528,2026/01/14,Card,Income,Software,Software Sub,"9,670",Entity_491,Software transaction,card,Sales,cape town
301529,13 Jan 2026,Card,Expense,Sales,Sales Sub,-1872,Entity_849,Sales transaction,eft,Operations,Pretoria
301530,2026/03/24,Card,Income,Travel,Travel Sub,4667,Entity_161,Travel transaction,Card,Sales,cape town
301531,11/01/2026,Card,Income,Marketing,Marketing Sub,2327,Entity_346,Marketing transaction,card,Sales,Johannesburg
301532,12/03/2026,Card,Income,Sales,Sales Sub,"12,127",Entity_811,Sales transaction,eft,Operations,Pretoria
301533,2026/03/30,Business,Income,Consulting,Consulting Sub,5458,Entity_962,Consulting transaction,Card,Operations,cape town
301534,2026/02/28,Card,Expense,Consulting,Consulting Sub,-5254,Entity_186,Consulting transaction,Cash,Admin,Johannesburg
301535,14/01/2026,Business,Income,Sales,Sales Sub,15081,Entity_536,Sales transaction,Cash,Sales,Pretoria
301536,24 Feb 2026,Business,Income,Utilities,Utilities Sub,3226,Entity_69,Utilities transaction,Card,Sales,Johannesburg
301537,08 Feb 2026,Card,Expense,Travel,Travel Sub,-14882,Entity_328,Travel transaction,card,Sales,Johannesburg
301538,08 Jan 2026,Business,Income,Marketing,Marketing Sub,8463,Entity_82,Marketing transaction,EFT,Operations,Johannesburg
301539,2026-03-06,Business,Income,Rent,Rent Sub,"8,162",Entity_704,Rent transaction,Card,Sales,Durban
301540,2026-02-11,Business,Income,Utilities,Utilities Sub,12855,Entity_802,Utilities transaction,EFT,Operations,Johannesburg
301541,31 Mar 2026,Card,Expense,Sales,Sales Sub,-2344,Entity_889,Sales transaction,Card,Admin,Pretoria
301542,2026/03/08,Card,Expense,Software,Software Sub,-8626,Entity_797,Software transaction,Cash,Admin,Pretoria
301543,2026-03-10,Card,Income,Sales,Sales Sub,"18,947",Entity_27,Sales transaction,EFT,Admin,Pretoria
301544,2026/03/28,Business,Income,Marketing,Marketing Sub,3098,Entity_780,Marketing transaction,Card,Sales,Cape Town
301545,2026/01/06,Business,Income,Sales,Sales Sub,"13,788",Entity_909,Sales transaction,eft,Operations,Durban
301546,2026-03-03,Card,Income,Consulting,Consulting Sub,5023,Entity_575,Consulting transaction,EFT,Admin,cape town
301547,2026/03/07,Card,Income,Utilities,Utilities Sub,19862,Entity_235,Utilities transaction,Cash,Admin,Durban
301548,17 Jan 2026,Business,Income,Rent,Rent Sub,481,Entity_581,Rent transaction,card,Operations,Pretoria
301549,2026/03/25,Card,Expense,Travel,Travel Sub,-2400,Entity_256,Travel transaction,EFT,Operations,Durban
301550,26 Mar 2026,Business,Income,Rent,Rent Sub,9359,Entity_648,Rent transaction,card,Sales,Johannesburg
301551,2026/02/06,Business,Income,Consulting,Consulting Sub,17117,Entity_143,Consulting transaction,card,Sales,Johannesburg
301552,2026/01/26,Business,Expense,Consulting,Consulting Sub,"-14,286",Entity_972,Consulting transaction,eft,Admin,Pretoria
301553,14/03/2026,Card,Expense,Utilities,Utilities Sub,-15527,Entity_282,Utilities transaction,Cash,Operations,Pretoria
301554,13 Feb 2026,Card,Income,Consulting,Consulting Sub,16004,Entity_781,Consulting transaction,EFT,Admin,Durban
301555,30/01/2026,Card,Expense,Marketing,Marketing Sub,-10655,Entity_169,Marketing transaction,eft,Admin,cape town
301556,2026-03-29,Card,Income,Sales,Sales Sub,18532,Entity_781,Sales transaction,EFT,Operations,Pretoria
301557,2026-01-14,Business,Income,Consulting,Consulting Sub,1703,Entity_864,Consulting transaction,Card,Operations,Pretoria
301558,08/01/2026,Business,Income,Software,Software Sub,17508,Entity_15,Software transaction,Cash,Operations,Durban
301559,13/02/2026,Card,Income,Travel,Travel Sub,2336,Entity_490,Travel transaction,card,Admin,Pretoria
301560,08 Feb 2026,Business,Expense,Travel,Travel Sub,-10667,Entity_650,Travel transaction,Cash,Sales,Johannesburg
301561,10/01/2026,Business,Expense,Sales,Sales Sub,"-5,629",Entity_795,Sales transaction,Cash,Sales,Pretoria
301562,24 Jan 2026,Business,Income,Sales,Sales Sub,11014,Entity_560,Sales transaction,eft,Sales,Cape Town
301563,2026-03-11,Business,Expense,Software,Software Sub,-16880,Entity_586,Software transaction,Cash,Operations,Johannesburg
301564,2026-03-22,Card,Expense,Software,Software Sub,-17040,Entity_493,Software transaction,Card,Admin,Durban
301565,09/02/2026,Card,Expense,Travel,Travel Sub,"-15,436",Entity_817,Travel transaction,Cash,Sales,Pretoria
301566,2026/01/06,Business,Income,Rent,Rent Sub,1057,Entity_787,Rent transaction,card,Operations,cape town
301567,2026-01-11,Business,Income,Consulting,Consulting Sub,8664,Entity_586,Consulting transaction,eft,Sales,Pretoria
301568,2026/03/17,Business,Income,Software,Software Sub,10512,Entity_579,Software transaction,Cash,Admin,Johannesburg
301569,2026/03/21,Business,Expense,Software,Software Sub,-8604,Entity_58,Software transaction,Card,Sales,Durban
301570,29/01/2026,Business,Income,Sales,Sales Sub,16536,Entity_957,Sales transaction,Cash,Admin,Pretoria
301571,20 Jan 2026,Card,Income,Rent,Rent Sub,7540,Entity_829,Rent transaction,card,Admin,Pretoria
301572,08 Feb 2026,Business,Expense,Travel,Travel Sub,-16028,Entity_92,Travel transaction,Cash,Sales,Pretoria
301573,27 Mar 2026,Business,Expense,Consulting,Consulting Sub,-11046,Entity_433,Consulting transaction,eft,Admin,Johannesburg
301574,18 Mar 2026,Business,Expense,Rent,Rent Sub,-17126,Entity_108,Rent transaction,EFT,Sales,Johannesburg
301575,18/02/2026,Card,Income,Rent,Rent Sub,6740,Entity_432,Rent transaction,EFT,Operations,cape town
301576,2026/02/13,Card,Expense,Rent,Rent Sub,-19675,Entity_634,Rent transaction,card,Sales,cape town
301577,04/03/2026,Card,Income,Utilities,Utilities Sub,15963,Entity_152,Utilities transaction,Card,Admin,Durban
301578,24 Mar 2026,Business,Expense,Travel,Travel Sub,-12502,Entity_48,Travel transaction,Card,Sales,Pretoria
301579,2026/02/26,Card,Expense,Software,Software Sub,-14068,Entity_81,Software transaction,Cash,Admin,Pretoria
301580,2026/02/02,Card,Expense,Software,Software Sub,-9337,Entity_253,Software transaction,eft,Admin,Durban
301581,2026/02/26,Card,Income,Marketing,Marketing Sub,12871,Entity_863,Marketing transaction,eft,Admin,Durban
301582,2026-03-05,Card,Income,Software,Software Sub,6171,Entity_242,Software transaction,Cash,Admin,Cape Town
301583,13 Feb 2026,Card,Expense,Utilities,Utilities Sub,-17796,Entity_398,Utilities transaction,Card,Sales,Cape Town
301584,2026-01-09,Business,Income,Travel,Travel Sub,9834,Entity_788,Travel transaction,Card,Sales,Cape Town
301585,2026-03-01,Card,Expense,Travel,Travel Sub,-7310,Entity_468,Travel transaction,card,Admin,cape town
301586,2026-01-13,Business,Income,Rent,Rent Sub,13447,Entity_826,Rent transaction,Card,Sales,Cape Town
301587,2026-02-25,Card,Income,Rent,Rent Sub,5439,Entity_19,Rent transaction,card,Sales,Pretoria
301588,2026-02-11,Card,Expense,Rent,Rent Sub,-9855,Entity_853,Rent transaction,EFT,Admin,cape town
301589,02 Jan 2026,Business,Income,Utilities,Utilities Sub,9301,Entity_150,Utilities transaction,Card,Sales,cape town
301590,19 Mar 2026,Business,Income,Software,Software Sub,12002,Entity_370,Software transaction,card,Operations,Pretoria
301591,29/03/2026,Business,Income,Sales,Sales Sub,7288,Entity_67,Sales transaction,EFT,Operations,cape town
301592,18/03/2026,Card,Expense,Software,Software Sub,-17999,Entity_785,Software transaction,eft,Operations,cape town
301593,2026/01/06,Business,Expense,Software,Software Sub,"-18,198",Entity_506,Software transaction,eft,Operations,cape town
301594,2026-03-20,Business,Income,Travel,Travel Sub,4027,Entity_870,Travel transaction,Card,Admin,Johannesburg
301595,02/02/2026,Business,Income,Consulting,Consulting Sub,11990,Entity_747,Consulting transaction,card,Operations,Durban
301596,30 Jan 2026,Card,Income,Consulting,Consulting Sub,2542,Entity_106,Consulting transaction,EFT,Sales,Pretoria
301597,15 Feb 2026,Card,Expense,Utilities,Utilities Sub,-9410,Entity_761,Utilities transaction,eft,Admin,Durban
301598,2026/02/11,Business,Expense,Software,Software Sub,-10197,Entity_827,Software transaction,Card,Operations,Cape Town
301599,23 Feb 2026,Card,Income,Consulting,Consulting Sub,9571,Entity_145,Consulting transaction,Cash,Admin,Cape Town
301600,2026-01-26,Card,Expense,Rent,Rent Sub,-16845,Entity_787,Rent transaction,EFT,Admin,Cape Town
301601,2026-01-30,Card,Income,Software,Software Sub,9617,Entity_984,Software transaction,EFT,Sales,Durban
301602,2026/02/04,Card,Expense,Travel,Travel Sub,-18567,Entity_679,Travel transaction,card,Operations,Durban
301603,2026/01/26,Card,Expense,Software,Software Sub,-14273,Entity_505,Software transaction,Card,Operations,cape town
301604,2026-01-03,Business,Income,Rent,Rent Sub,15160,Entity_907,Rent transaction,Cash,Admin,Cape Town
301605,2026-01-25,Business,Income,Consulting,Consulting Sub,3062,Entity_933,Consulting transaction,EFT,Admin,Pretoria
301606,17/02/2026,Card,Income,Marketing,Marketing Sub,"16,319",Entity_127,Marketing transaction,EFT,Sales,cape town
301607,2026/01/22,Card,Expense,Utilities,Utilities Sub,-11533,Entity_209,Utilities transaction,Card,Sales,cape town
301608,08 Jan 2026,Card,Expense,Marketing,Marketing Sub,-17645,Entity_9,Marketing transaction,card,Admin,Johannesburg
301609,13 Mar 2026,Card,Expense,Rent,Rent Sub,"-15,111",Entity_709,Rent transaction,Card,Operations,cape town
301610,2026-01-17,Business,Income,Travel,Travel Sub,10507,Entity_525,Travel transaction,EFT,Admin,Cape Town
301611,2026-02-25,Card,Income,Rent,Rent Sub,2615,Entity_227,Rent transaction,card,Admin,cape town
301612,2026/03/13,Card,Income,Utilities,Utilities Sub,3260,Entity_343,Utilities transaction,Cash,Operations,Pretoria
301613,23/03/2026,Business,Expense,Utilities,Utilities Sub,-335,Entity_470,Utilities transaction,Card,Sales,Johannesburg
301614,2026/01/15,Business,Income,Consulting,Consulting Sub,11387,Entity_93,Consulting transaction,Card,Operations,Pretoria
301615,11/03/2026,Card,Income,Software,Software Sub,"7,181",Entity_312,Software transaction,Cash,Admin,Johannesburg
301616,28 Jan 2026,Business,Expense,Rent,Rent Sub,-4970,Entity_304,Rent transaction,EFT,Admin,Johannesburg
301617,2026-02-18,Card,Expense,Travel,Travel Sub,-3605,Entity_361,Travel transaction,eft,Sales,Pretoria
301618,2026/01/15,Business,Expense,Utilities,Utilities Sub,"-12,786",Entity_805,Utilities transaction,Card,Sales,Durban
301619,01/01/2026,Business,Income,Consulting,Consulting Sub,2720,Entity_727,Consulting transaction,EFT,Operations,Durban
301620,2026/03/10,Business,Expense,Utilities,Utilities Sub,-5475,Entity_221,Utilities transaction,EFT,Admin,cape town
301621,2026-03-07,Card,Expense,Consulting,Consulting Sub,-16828,Entity_737,Consulting transaction,Card,Admin,Cape Town
301622,2026/02/05,Business,Income,Software,Software Sub,4185,Entity_459,Software transaction,Card,Admin,Durban
301623,2026-01-25,Business,Income,Consulting,Consulting Sub,6087,Entity_656,Consulting transaction,card,Admin,cape town
301624,09 Jan 2026,Business,Income,Software,Software Sub,3398,Entity_243,Software transaction,Card,Admin,cape town
301625,2026/02/19,Business,Expense,Consulting,Consulting Sub,"-9,360",Entity_719,Consulting transaction,EFT,Sales,Johannesburg
301626,09/02/2026,Card,Expense,Consulting,Consulting Sub,-7489,Entity_360,Consulting transaction,eft,Operations,Johannesburg
301627,2026-01-18,Card,Expense,Utilities,Utilities Sub,-13497,Entity_234,Utilities transaction,Cash,Sales,Cape Town
301628,13 Feb 2026,Card,Income,Rent,Rent Sub,"11,346",Entity_79,Rent transaction,card,Admin,Cape Town
301629,18/01/2026,Business,Income,Travel,Travel Sub,3465,Entity_738,Travel transaction,EFT,Operations,Cape Town
301630,2026/03/18,Business,Income,Software,Software Sub,12562,Entity_26,Software transaction,eft,Sales,Johannesburg
301631,05/02/2026,Card,Expense,Travel,Travel Sub,-5451,Entity_426,Travel transaction,eft,Operations,cape town
301632,2026-02-27,Business,Expense,Marketing,Marketing Sub,-2853,Entity_214,Marketing transaction,Card,Operations,Johannesburg
301633,2026/03/14,Card,Expense,Consulting,Consulting Sub,"-11,516",Entity_11,Consulting transaction,EFT,Sales,Cape Town
301634,17 Mar 2026,Card,Expense,Software,Software Sub,-4837,Entity_304,Software transaction,eft,Operations,Cape Town
301635,09 Mar 2026,Card,Expense,Software,Software Sub,-19492,Entity_370,Software transaction,eft,Admin,Pretoria
301636,04 Mar 2026,Business,Income,Software,Software Sub,2625,Entity_443,Software transaction,card,Operations,cape town
301637,27/03/2026,Card,Income,Marketing,Marketing Sub,14361,Entity_779,Marketing transaction,eft,Admin,Durban
301638,11/01/2026,Card,Expense,Marketing,Marketing Sub,-4272,Entity_238,Marketing transaction,eft,Operations,Pretoria
301639,03/03/2026,Card,Income,Sales,Sales Sub,1807,Entity_182,Sales transaction,Cash,Sales,Pretoria
301640,2026-02-14,Card,Expense,Consulting,Consulting Sub,-17447,Entity_991,Consulting transaction,eft,Sales,cape town
301641,2026/03/10,Business,Income,Marketing,Marketing Sub,9982,Entity_385,Marketing transaction,Card,Sales,Johannesburg
301642,2026-03-02,Business,Income,Sales,Sales Sub,15233,Entity_897,Sales transaction,Card,Admin,Durban
301643,2026-01-11,Card,Income,Software,Software Sub,1747,Entity_431,Software transaction,Cash,Sales,Durban
301644,18 Feb 2026,Card,Income,Travel,Travel Sub,"3,825",Entity_420,Travel transaction,card,Operations,Cape Town
301645,2026-01-26,Business,Income,Marketing,Marketing Sub,12216,Entity_505,Marketing transaction,card,Sales,Cape Town
301646,2026/01/28,Card,Income,Rent,Rent Sub,13836,Entity_39,Rent transaction,Cash,Sales,Pretoria
301647,2026/03/08,Card,Expense,Software,Software Sub,"-10,372",Entity_483,Software transaction,EFT,Operations,Durban
301648,31 Mar 2026,Card,Income,Travel,Travel Sub,2434,Entity_989,Travel transaction,card,Operations,Durban
301649,20 Mar 2026,Business,Expense,Travel,Travel Sub,-1758,Entity_132,Travel transaction,card,Admin,Cape Town
301650,03/03/2026,Card,Expense,Rent,Rent Sub,-5105,Entity_612,Rent transaction,Card,Admin,Johannesburg
301651,21 Feb 2026,Business,Income,Travel,Travel Sub,2363,Entity_549,Travel transaction,card,Admin,Pretoria
301652,28 Jan 2026,Card,Income,Sales,Sales Sub,9943,Entity_887,Sales transaction,eft,Admin,Cape Town
301653,2026-02-10,Business,Income,Software,Software Sub,11869,Entity_451,Software transaction,Cash,Sales,cape town
301654,2026/01/11,Business,Expense,Marketing,Marketing Sub,"-19,908",Entity_28,Marketing transaction,eft,Sales,Durban
301655,2026/01/19,Card,Expense,Software,Software Sub,-16767,Entity_632,Software transaction,eft,Operations,Durban
301656,26 Feb 2026,Business,Income,Marketing,Marketing Sub,13883,Entity_671,Marketing transaction,Card,Admin,Durban
301657,2026-02-06,Card,Income,Marketing,Marketing Sub,17435,Entity_833,Marketing transaction,Card,Admin,Pretoria
301658,12 Feb 2026,Business,Expense,Travel,Travel Sub,-4269,Entity_185,Travel transaction,EFT,Sales,Pretoria
301659,26/02/2026,Card,Income,Marketing,Marketing Sub,7441,Entity_935,Marketing transaction,Card,Operations,Johannesburg
301660,23/01/2026,Business,Expense,Rent,Rent Sub,-19754,Entity_305,Rent transaction,EFT,Admin,Pretoria
301661,31 Mar 2026,Business,Expense,Travel,Travel Sub,-4887,Entity_622,Travel transaction,card,Operations,Johannesburg
301662,03/02/2026,Card,Income,Sales,Sales Sub,19492,Entity_905,Sales transaction,Cash,Sales,Durban
301663,2026/02/28,Business,Expense,Consulting,Consulting Sub,-3185,Entity_725,Consulting transaction,Cash,Sales,cape town
301664,26/01/2026,Business,Expense,Travel,Travel Sub,-16852,Entity_474,Travel transaction,Card,Admin,Johannesburg
301665,29 Jan 2026,Card,Income,Utilities,Utilities Sub,3767,Entity_930,Utilities transaction,Cash,Operations,cape town
301666,03 Feb 2026,Business,Expense,Travel,Travel Sub,"-9,325",Entity_932,Travel transaction,eft,Operations,Johannesburg
301667,2026-03-29,Business,Expense,Marketing,Marketing Sub,-12348,Entity_322,Marketing transaction,Cash,Operations,Pretoria
301668,2026-03-09,Card,Expense,Travel,Travel Sub,-5898,Entity_708,Travel transaction,Cash,Admin,Cape Town
301669,08 Feb 2026,Card,Expense,Software,Software Sub,"-16,638",Entity_385,Software transaction,Cash,Admin,Cape Town
301670,2026/02/28,Card,Income,Marketing,Marketing Sub,4898,Entity_339,Marketing transaction,Cash,Admin,Durban
301671,2026/01/20,Card,Expense,Marketing,Marketing Sub,-8872,Entity_896,Marketing transaction,Cash,Admin,Pretoria
301672,2026/03/29,Business,Expense,Marketing,Marketing Sub,-2245,Entity_235,Marketing transaction,EFT,Sales,cape town
301673,04 Jan 2026,Business,Income,Rent,Rent Sub,6884,Entity_529,Rent transaction,EFT,Sales,Johannesburg
301674,2026/03/05,Business,Income,Consulting,Consulting Sub,"15,973",Entity_35,Consulting transaction,EFT,Admin,cape town
301675,2026-01-24,Card,Expense,Rent,Rent Sub,-695,Entity_598,Rent transaction,card,Operations,cape town
301676,2026-02-13,Card,Expense,Utilities,Utilities Sub,-17212,Entity_955,Utilities transaction,card,Sales,Johannesburg
301677,20 Mar 2026,Business,Expense,Utilities,Utilities Sub,-11278,Entity_663,Utilities transaction,EFT,Admin,Durban
301678,2026/03/28,Business,Income,Utilities,Utilities Sub,13959,Entity_967,Utilities transaction,Cash,Sales,Johannesburg
301679,12 Jan 2026,Business,Income,Software,Software Sub,18879,Entity_890,Software transaction,card,Admin,Durban
301680,2026-01-30,Card,Income,Marketing,Marketing Sub,11998,Entity_464,Marketing transaction,eft,Admin,Pretoria
301681,03 Mar 2026,Card,Income,Software,Software Sub,"4,390",Entity_475,Software transaction,EFT,Admin,Pretoria
301682,27/02/2026,Business,Income,Consulting,Consulting Sub,869,Entity_42,Consulting transaction,card,Operations,Cape Town
301683,2026-03-07,Card,Income,Consulting,Consulting Sub,3004,Entity_948,Consulting transaction,Cash,Operations,cape town
301684,26 Jan 2026,Business,Expense,Software,Software Sub,-9074,Entity_760,Software transaction,Cash,Admin,cape town
301685,07/02/2026,Card,Income,Marketing,Marketing Sub,15362,Entity_437,Marketing transaction,card,Admin,Durban
301686,04/03/2026,Card,Income,Marketing,Marketing Sub,5874,Entity_856,Marketing transaction,EFT,Admin,Pretoria
301687,2026-03-16,Card,Expense,Software,Software Sub,-3217,Entity_800,Software transaction,eft,Sales,Cape Town
301688,23/03/2026,Card,Expense,Consulting,Consulting Sub,-17168,Entity_139,Consulting transaction,eft,Operations,Johannesburg
301689,2026/03/22,Card,Income,Marketing,Marketing Sub,5155,Entity_836,Marketing transaction,eft,Admin,cape town
301690,28/02/2026,Card,Income,Utilities,Utilities Sub,"14,924",Entity_520,Utilities transaction,Card,Admin,cape town
301691,2026/03/12,Business,Income,Software,Software Sub,19428,Entity_61,Software transaction,card,Admin,Pretoria
301692,2026/02/24,Business,Expense,Consulting,Consulting Sub,-3917,Entity_606,Consulting transaction,EFT,Operations,Johannesburg
301693,2026-01-11,Business,Income,Consulting,Consulting Sub,2450,Entity_413,Consulting transaction,eft,Admin,Cape Town
301694,2026/03/25,Business,Expense,Travel,Travel Sub,-4169,Entity_973,Travel transaction,EFT,Operations,cape town
301695,2026-02-11,Business,Expense,Rent,Rent Sub,-15781,Entity_58,Rent transaction,EFT,Sales,Johannesburg
301696,23/01/2026,Business,Expense,Sales,Sales Sub,-13309,Entity_636,Sales transaction,Cash,Operations,Cape Town
301697,02 Feb 2026,Business,Income,Sales,Sales Sub,8489,Entity_928,Sales transaction,Cash,Sales,cape town
301698,2026-01-16,Business,Income,Travel,Travel Sub,1956,Entity_420,Travel transaction,eft,Admin,Durban
301699,31/01/2026,Business,Income,Travel,Travel Sub,6010,Entity_761,Travel transaction,Card,Admin,cape town
301700,2026/02/21,Business,Income,Sales,Sales Sub,5367,Entity_970,Sales transaction,card,Sales,Cape Town
301701,14/03/2026,Card,Expense,Utilities,Utilities Sub,-13457,Entity_414,Utilities transaction,Card,Operations,Cape Town
301702,2026-03-15,Card,Expense,Rent,Rent Sub,-13706,Entity_214,Rent transaction,EFT,Sales,Pretoria
301703,2026/02/27,Card,Expense,Consulting,Consulting Sub,-8738,Entity_609,Consulting transaction,EFT,Sales,Durban
301704,24/02/2026,Card,Income,Consulting,Consulting Sub,13308,Entity_506,Consulting transaction,card,Operations,Pretoria
301705,27/01/2026,Card,Expense,Travel,Travel Sub,"-7,117",Entity_767,Travel transaction,EFT,Admin,Pretoria
301706,07/03/2026,Business,Income,Utilities,Utilities Sub,5908,Entity_679,Utilities transaction,EFT,Operations,Johannesburg
301707,2026/01/09,Business,Expense,Utilities,Utilities Sub,-3939,Entity_7,Utilities transaction,Cash,Sales,cape town
301708,2026-01-20,Card,Income,Sales,Sales Sub,18633,Entity_731,Sales transaction,Card,Admin,Johannesburg
301709,2026-03-31,Card,Income,Utilities,Utilities Sub,6917,Entity_323,Utilities transaction,EFT,Sales,Durban
301710,2026/02/26,Business,Income,Travel,Travel Sub,931,Entity_501,Travel transaction,Card,Admin,cape town
301711,2026/01/29,Business,Income,Marketing,Marketing Sub,17896,Entity_755,Marketing transaction,EFT,Sales,cape town
301712,2026-02-02,Business,Expense,Sales,Sales Sub,"-1,874",Entity_668,Sales transaction,eft,Sales,cape town
301713,22/01/2026,Card,Income,Rent,Rent Sub,"3,868",Entity_418,Rent transaction,eft,Admin,Pretoria
301714,20/03/2026,Card,Expense,Software,Software Sub,-15662,Entity_236,Software transaction,EFT,Admin,Cape Town
301715,04/03/2026,Card,Income,Software,Software Sub,"14,350",Entity_164,Software transaction,Cash,Operations,Pretoria
301716,22/03/2026,Business,Expense,Rent,Rent Sub,-5203,Entity_599,Rent transaction,Card,Operations,Durban
301717,2026-02-21,Card,Income,Utilities,Utilities Sub,16038,Entity_300,Utilities transaction,EFT,Sales,Durban
301718,20 Mar 2026,Card,Income,Rent,Rent Sub,9324,Entity_91,Rent transaction,Cash,Sales,Cape Town
301719,25/01/2026,Card,Income,Travel,Travel Sub,19833,Entity_105,Travel transaction,EFT,Sales,cape town
301720,2026/02/27,Card,Expense,Rent,Rent Sub,-18420,Entity_311,Rent transaction,Card,Sales,Cape Town
301721,2026-03-09,Card,Expense,Consulting,Consulting Sub,-13825,Entity_367,Consulting transaction,eft,Sales,Johannesburg
301722,2026/02/02,Business,Income,Utilities,Utilities Sub,14021,Entity_171,Utilities transaction,EFT,Admin,Pretoria
301723,12 Mar 2026,Business,Expense,Consulting,Consulting Sub,-1889,Entity_860,Consulting transaction,eft,Admin,Pretoria
301724,2026-01-01,Business,Expense,Consulting,Consulting Sub,-1064,Entity_662,Consulting transaction,eft,Operations,Cape Town
301725,11 Jan 2026,Card,Income,Marketing,Marketing Sub,"7,686",Entity_656,Marketing transaction,EFT,Sales,Cape Town
301726,11/03/2026,Business,Income,Travel,Travel Sub,6111,Entity_408,Travel transaction,Cash,Operations,Pretoria
301727,10/01/2026,Card,Income,Software,Software Sub,16801,Entity_546,Software transaction,card,Sales,cape town
301728,02 Jan 2026,Card,Expense,Marketing,Marketing Sub,"-17,747",Entity_638,Marketing transaction,EFT,Admin,Johannesburg
301729,21 Jan 2026,Business,Income,Consulting,Consulting Sub,"10,324",Entity_144,Consulting transaction,eft,Admin,Cape Town
301730,2026-03-20,Business,Expense,Travel,Travel Sub,-10145,Entity_563,Travel transaction,card,Sales,cape town
301731,2026-01-03,Business,Income,Software,Software Sub,"6,968",Entity_512,Software transaction,EFT,Operations,Durban
301732,2026/03/31,Card,Expense,Consulting,Consulting Sub,-13766,Entity_561,Consulting transaction,eft,Operations,Durban
301733,03 Jan 2026,Card,Expense,Travel,Travel Sub,-7781,Entity_123,Travel transaction,eft,Operations,Pretoria
301734,18/01/2026,Card,Income,Travel,Travel Sub,9236,Entity_71,Travel transaction,EFT,Admin,Johannesburg
301735,23/02/2026,Business,Income,Travel,Travel Sub,7646,Entity_212,Travel transaction,eft,Sales,Pretoria
301736,2026/03/12,Business,Expense,Consulting,Consulting Sub,-8827,Entity_17,Consulting transaction,eft,Sales,cape town
