TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID
100774,01 Jan 2026,4,Pretoria,181,Keyboard,Accessories,45,1,0,45.0,Cash,Cashier_7,1536
100775,10 Feb 2026,6,cape town,245,Keyboard,Accessories,45,3,0,135.0,Card,Cashier_19,4292
100776,2026-03-26,9,Pretoria,216,Monitor,Electronics,300,1,0,300.0,Cash,Cashier_7,1426
100777,2026/01/05,1,Cape Town,148,Keyboard,Accessories,45,4,10,162.0,Cash,Cashier_31,2777
100778,2026/01/11,8,Johannesburg,224,keyboard,Accessories,45,4,10,162.0,Card,Cashier_7,4993
100779,2026-01-24,7,Pretoria,104,Monitor,Electronics,300,2,5,570.0,EFT,Cashier_37,1746
100780,2026/02/17,2,cape town,159,Laptop,Electronics,1200,4,0,4800.0,Card,Cashier_31,1677
100781,2026/03/20,8,Cape Town,176,Monitor,Electronics,300,3,0,900.0,EFT,Cashier_29,2982
100782,2026/01/03,4,cape town,118,Laptop,Electronics,1200,3,10,3240.0,Cash,Cashier_27,2683
100783,2026-01-29,8,cape town,145,Keyboard,Accessories,45,3,5,128.25,eft,Cashier_35,2446
100784,21 Jan 2026,6,Durban,155,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_17,1010
100785,2026/02/18,4,Johannesburg,279,Keyboard,Accessories,45,2,5,85.5,EFT,Cashier_19,4618
100786,2026/01/27,7,Cape Town,100,Keyboard,Accessories,45,4,0,180.0,Card,Cashier_24,2587
100787,2026/01/30,7,Johannesburg,184,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_4,4105
100788,18 Mar 2026,1,Pretoria,256,Keyboard,Accessories,45,3,10,121.5,Cash,Cashier_3,3159
100789,29/03/2026,6,Durban,171,Mouse,Accessories,25,3,0,75.0,EFT,Cashier_20,1393
100790,2026-02-24,6,cape town,181,mouse,Accessories,25,2,10,45.0,EFT,Cashier_31,1938
100791,25/02/2026,10,Pretoria,272,Monitor,Electronics,300,5,0,1500.0,Card,Cashier_22,1282
100792,2026/01/27,10,cape town,219,Mouse,Accessories,25,1,0,25.0,Card,Cashier_30,1599
100793,27 Mar 2026,7,Cape Town,109,Keyboard,Accessories,45,4,10,162.0,Cash,Cashier_9,2339
100794,2026/01/08,4,cape town,274,monitor,Electronics,300,4,0,1200.0,EFT,Cashier_19,4014
100795,27/01/2026,10,Durban,289,Monitor,Electronics,300,1,0,300.0,Cash,Cashier_29,3474
100796,2026-03-17,3,Cape Town,106,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_27,4157
100797,31/01/2026,8,Durban,258,Keyboard,Accessories,45,5,0,225.0,Card,Cashier_4,4158
100798,2026/02/04,5,Pretoria,244,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_5,2076
100799,19/01/2026,7,Cape Town,183,Mouse,Accessories,25,4,0,100.0,Card,Cashier_28,4650
100800,09/01/2026,5,Pretoria,270,Laptop,Electronics,1200,5,10,5400.0,Cash,Cashier_37,2282
100801,06/02/2026,5,Durban,239,Keyboard,Accessories,45,2,10,81.0,Cash,Cashier_36,1786
100802,2026-03-22,2,Johannesburg,159,Mouse,Accessories,25,2,0,50.0,Cash,Cashier_13,4479
100803,09/01/2026,4,cape town,221,Mouse,Accessories,25,2,10,45.0,Cash,Cashier_4,1163
100804,26/03/2026,10,Durban,111,Mouse,Accessories,25,5,0,125.0,EFT,Cashier_15,1817
100805,15/02/2026,6,Johannesburg,221,Laptop,Electronics,"1,200",4,5,4560.0,Card,Cashier_30,4652
100806,07/02/2026,7,Johannesburg,128,Keyboard,Accessories,45,3,0,135.0,eft,Cashier_14,2132
100807,2026/03/03,2,Johannesburg,282,Monitor,Electronics,300,3,0,900.0,Card,Cashier_7,1446
100808,2026-03-14,6,cape town,185,Laptop,Electronics,"1,200",4,5,4560.0,Cash,Cashier_1,3636
100809,2026-02-24,6,Durban,210,Monitor,Electronics,300,1,0,300.0,card,Cashier_20,2569
100810,27 Mar 2026,9,Durban,205,Mouse,Accessories,25,4,10,90.0,card,Cashier_8,3577
100811,17/02/2026,4,Pretoria,267,Laptop,Electronics,"1,200",2,0,2400.0,eft,Cashier_4,4105
100812,2026/03/14,3,cape town,255,Monitor,Electronics,300,4,5,1140.0,card,Cashier_30,2406
100813,2026-01-23,2,Durban,231,Mouse,Accessories,25,1,0,25.0,card,Cashier_40,4315
100814,17 Feb 2026,8,Pretoria,207,Monitor,Electronics,300,2,10,540.0,EFT,Cashier_1,4758
100815,08 Jan 2026,7,Johannesburg,114,Monitor,Electronics,300,1,0,300.0,EFT,Cashier_32,2077
100816,2026-03-16,3,Johannesburg,273,monitor,Electronics,300,4,0,1200.0,EFT,Cashier_16,4662
100817,26/03/2026,6,Durban,286,Laptop,Electronics,1200,2,5,2280.0,card,Cashier_33,1853
100818,2026/02/23,4,cape town,171,Laptop,Electronics,1200,1,5,1140.0,card,Cashier_1,1481
100819,27 Mar 2026,10,Johannesburg,248,Laptop,Electronics,"1,200",3,0,3600.0,eft,Cashier_15,4574
100820,2026/01/24,4,cape town,136,Keyboard,Accessories,45,4,5,171.0,EFT,Cashier_31,4740
100821,17/02/2026,6,Durban,106,Keyboard,Accessories,45,1,5,42.75,eft,Cashier_5,1264
100822,2026/02/17,4,cape town,165,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_26,3008
100823,23/02/2026,5,Pretoria,202,Mouse,Accessories,25,4,5,95.0,Card,Cashier_1,1876
100824,19 Mar 2026,10,Durban,199,Keyboard,Accessories,45,5,0,225.0,EFT,Cashier_32,2481
100825,23/01/2026,8,cape town,246,Monitor,Electronics,300,2,0,600.0,Card,Cashier_4,2651
100826,16/03/2026,3,Pretoria,199,laptop,Electronics,1200,2,5,2280.0,card,Cashier_29,3792
100827,13/03/2026,1,cape town,190,Keyboard,Accessories,45,4,5,171.0,card,Cashier_33,4835
100828,01/02/2026,4,Johannesburg,158,Keyboard,Accessories,45,1,10,40.5,eft,Cashier_22,1511
100829,19 Jan 2026,6,Johannesburg,202,Keyboard,Accessories,45,5,0,225.0,Card,Cashier_30,4040
100830,2026/03/23,5,cape town,288,keyboard,Accessories,45,4,5,171.0,Card,Cashier_34,3739
100831,16 Feb 2026,10,Cape Town,243,mouse,Accessories,25,3,0,75.0,card,Cashier_23,2662
100832,2026-01-24,8,cape town,159,Laptop,Electronics,1200,2,0,2400.0,Card,Cashier_23,1118
100833,2026/01/25,1,Johannesburg,269,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_15,4586
100834,14/02/2026,8,Durban,184,Mouse,Accessories,25,5,0,125.0,Card,Cashier_39,4153
100835,28 Jan 2026,7,Durban,268,Monitor,Electronics,300,1,5,285.0,Card,Cashier_38,2618
100836,2026/01/08,6,Johannesburg,154,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_29,1784
100837,2026-02-24,6,Pretoria,172,Keyboard,Accessories,45,1,10,40.5,EFT,Cashier_34,3804
100838,2026-03-22,4,Cape Town,125,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_14,2272
100839,2026/03/27,2,Cape Town,257,Monitor,Electronics,300,5,10,1350.0,Card,Cashier_24,3285
100840,2026/01/15,7,cape town,100,Keyboard,Accessories,45,1,0,45.0,EFT,Cashier_28,2252
100841,2026/03/30,10,Cape Town,136,Keyboard,Accessories,45,4,0,180.0,Card,Cashier_29,1261
100842,2026-01-22,5,Pretoria,165,Keyboard,Accessories,45,3,0,135.0,eft,Cashier_12,3162
100843,2026-03-17,6,Pretoria,137,Laptop,Electronics,1200,3,0,3600.0,eft,Cashier_11,2747
100844,2026-03-06,2,Cape Town,147,Monitor,Electronics,300,4,0,1200.0,Cash,Cashier_33,2576
100845,02/01/2026,4,Pretoria,274,Keyboard,Accessories,45,2,0,90.0,Card,Cashier_6,3457
100846,10 Feb 2026,2,Cape Town,255,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_28,4462
100847,2026/01/16,7,cape town,143,Laptop,Electronics,1200,2,0,2400.0,EFT,Cashier_11,1539
100848,21 Mar 2026,5,Pretoria,172,Keyboard,Accessories,45,3,10,121.5,EFT,Cashier_20,1084
100849,21 Jan 2026,7,Durban,221,Laptop,Electronics,1200,3,5,3420.0,Card,Cashier_35,4224
100850,16 Jan 2026,10,Durban,211,Mouse,Accessories,25,2,10,45.0,Cash,Cashier_18,3739
100851,24 Mar 2026,1,Pretoria,227,laptop,Electronics,1200,3,10,3240.0,card,Cashier_38,2397
100852,11 Jan 2026,9,Durban,270,Keyboard,Accessories,45,1,10,40.5,card,Cashier_22,1308
100853,2026-02-11,5,Cape Town,130,Laptop,Electronics,1200,1,0,1200.0,Card,Cashier_12,2090
100854,12/02/2026,10,cape town,105,Laptop,Electronics,1200,5,0,6000.0,EFT,Cashier_27,4918
100855,05/03/2026,2,cape town,244,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_36,4567
100856,16/03/2026,8,cape town,243,Mouse,Accessories,25,2,10,45.0,Card,Cashier_12,2473
100857,2026-03-01,1,Pretoria,111,Keyboard,Accessories,45,4,0,180.0,Cash,Cashier_8,2211
100858,2026-01-15,6,cape town,121,Mouse,Accessories,25,3,5,71.25,Cash,Cashier_11,4369
100859,21 Jan 2026,2,Cape Town,220,Laptop,Electronics,1200,2,10,2160.0,Cash,Cashier_27,2697
100860,12 Feb 2026,1,cape town,141,Keyboard,Accessories,45,3,0,135.0,card,Cashier_20,3570
100861,2026-02-14,10,Johannesburg,292,Keyboard,Accessories,45,2,0,90.0,card,Cashier_5,1341
100862,2026/03/01,2,Durban,260,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_25,1814
100863,2026-02-20,7,Durban,211,Keyboard,Accessories,45,1,5,42.75,card,Cashier_25,4927
100864,01 Feb 2026,6,Johannesburg,121,Keyboard,Accessories,45,1,0,45.0,card,Cashier_12,1007
100865,2026-03-02,5,Johannesburg,176,Mouse,Accessories,25,5,0,125.0,card,Cashier_35,4219
100866,2026/03/16,7,cape town,240,Mouse,Accessories,25,5,10,112.5,Cash,Cashier_8,2219
100867,2026-03-14,7,cape town,160,mouse,Accessories,25,1,0,25.0,Cash,Cashier_30,1537
100868,03 Jan 2026,2,Johannesburg,135,Monitor,Electronics,300,2,10,540.0,EFT,Cashier_1,2235
100869,01/01/2026,6,Johannesburg,231,Mouse,Accessories,25,3,0,75.0,card,Cashier_8,4188
100870,27/01/2026,8,cape town,232,mouse,Accessories,25,4,5,95.0,EFT,Cashier_27,2767
100871,2026-02-03,4,Johannesburg,124,Monitor,Electronics,300,2,10,540.0,Cash,Cashier_20,2422
100872,20/03/2026,8,Durban,198,Laptop,Electronics,1200,1,0,1200.0,card,Cashier_16,2787
100873,2026-02-16,1,Durban,280,Monitor,Electronics,300,2,5,570.0,eft,Cashier_12,2308
100874,10 Mar 2026,9,Pretoria,276,Laptop,Electronics,1200,5,10,5400.0,eft,Cashier_38,3195
100875,2026-01-25,3,Johannesburg,134,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_2,1203
100876,2026/01/31,9,Pretoria,196,Laptop,Electronics,1200,3,0,3600.0,Card,Cashier_19,1499
100877,14/03/2026,5,Cape Town,150,Mouse,Accessories,25,1,5,23.75,Cash,Cashier_2,2436
100878,2026-03-27,1,Durban,297,Monitor,Electronics,300,1,0,300.0,eft,Cashier_16,4307
100879,2026-02-26,1,cape town,177,Laptop,Electronics,1200,4,10,4320.0,EFT,Cashier_36,3904
100880,02 Jan 2026,3,Cape Town,114,Laptop,Electronics,1200,4,0,4800.0,Cash,Cashier_5,1905
100881,14/02/2026,5,Durban,144,Laptop,Electronics,"1,200",5,0,6000.0,EFT,Cashier_40,1588
100882,2026/01/27,10,Johannesburg,217,Keyboard,Accessories,45,2,10,81.0,card,Cashier_12,1640
100883,2026/01/18,9,Cape Town,203,Monitor,Electronics,300,4,5,1140.0,Cash,Cashier_12,3226
100884,23 Mar 2026,1,Cape Town,265,keyboard,Accessories,45,1,5,42.75,eft,Cashier_1,2892
100885,2026-01-08,6,Pretoria,266,Monitor,Electronics,300,3,0,900.0,Card,Cashier_4,1502
100886,15/03/2026,2,Johannesburg,204,Mouse,Accessories,25,2,0,50.0,EFT,Cashier_25,3080
100887,31 Jan 2026,4,Cape Town,182,Mouse,Accessories,25,3,0,75.0,card,Cashier_21,3223
100888,08 Feb 2026,2,Cape Town,147,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_24,1831
100889,18 Feb 2026,5,cape town,116,Mouse,Accessories,25,3,0,75.0,EFT,Cashier_33,2895
100890,11 Feb 2026,10,cape town,267,Mouse,Accessories,25,5,0,125.0,Cash,Cashier_29,1689
100891,01 Jan 2026,3,cape town,127,Laptop,Electronics,1200,4,0,4800.0,card,Cashier_8,4706
100892,2026/02/20,5,Cape Town,157,Laptop,Electronics,1200,5,10,5400.0,Card,Cashier_7,2079
100893,30 Mar 2026,6,Durban,171,Keyboard,Accessories,45,3,5,128.25,EFT,Cashier_14,2711
100894,2026/02/20,1,Johannesburg,133,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_16,3751
100895,2026-03-18,6,cape town,249,Mouse,Accessories,25,5,5,118.75,eft,Cashier_26,3918
100896,2026/02/13,9,Pretoria,289,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_27,4805
100897,2026-02-06,1,Johannesburg,113,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_31,3045
100898,2026/01/07,5,Johannesburg,231,Laptop,Electronics,1200,2,0,2400.0,Cash,Cashier_32,4801
100899,25/01/2026,1,Cape Town,108,laptop,Electronics,1200,5,0,6000.0,Cash,Cashier_27,4208
100900,01/02/2026,1,Durban,181,Mouse,Accessories,25,2,0,50.0,eft,Cashier_25,1531
100901,06 Feb 2026,7,Pretoria,125,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_38,2437
100902,09 Jan 2026,1,Durban,284,Monitor,Electronics,300,4,10,1080.0,Card,Cashier_21,4771
100903,19/01/2026,3,Pretoria,192,Mouse,Accessories,25,2,5,47.5,eft,Cashier_14,4631
100904,2026/01/23,8,Cape Town,198,Mouse,Accessories,25,4,5,95.0,EFT,Cashier_20,2403
100905,01 Jan 2026,2,Johannesburg,256,Laptop,Electronics,1200,3,10,3240.0,eft,Cashier_14,1414
100906,10 Feb 2026,10,cape town,142,Laptop,Electronics,1200,5,5,5700.0,card,Cashier_4,3022
100907,2026-03-17,2,Durban,245,Monitor,Electronics,300,1,0,300.0,card,Cashier_34,4404
100908,2026/01/12,3,Durban,161,Laptop,Electronics,1200,3,10,3240.0,eft,Cashier_17,3269
100909,2026/03/07,7,cape town,183,Laptop,Electronics,1200,5,10,5400.0,eft,Cashier_7,1884
100910,10 Feb 2026,2,cape town,290,Keyboard,Accessories,45,5,10,202.5,EFT,Cashier_30,4827
100911,2026/01/28,1,Pretoria,118,Monitor,Electronics,300,5,5,1425.0,Card,Cashier_21,4632
100912,2026-03-08,1,Durban,272,Monitor,Electronics,300,1,10,270.0,eft,Cashier_19,4559
100913,2026-01-27,9,Cape Town,269,Monitor,Electronics,300,3,5,855.0,eft,Cashier_8,4333
100914,2026-02-22,2,Cape Town,149,Laptop,Electronics,1200,1,0,1200.0,EFT,Cashier_1,1759
100915,2026/01/01,9,Cape Town,159,mouse,Accessories,25,2,0,50.0,eft,Cashier_10,1680
100916,2026/03/25,1,Cape Town,273,Laptop,Electronics,1200,2,10,2160.0,Cash,Cashier_4,1881
100917,12 Jan 2026,4,Cape Town,260,Monitor,Electronics,300,1,0,300.0,Card,Cashier_27,4150
100918,2026/01/01,2,Johannesburg,178,Monitor,Electronics,300,1,0,300.0,Cash,Cashier_4,1409
100919,2026-02-22,9,Johannesburg,237,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_7,1481
100920,19/01/2026,7,Johannesburg,260,Laptop,Electronics,1200,1,0,1200.0,card,Cashier_19,3642
100921,2026/03/07,8,Durban,257,Laptop,Electronics,1200,5,0,6000.0,EFT,Cashier_16,4451
100922,28/03/2026,9,cape town,216,Laptop,Electronics,1200,3,0,3600.0,Card,Cashier_39,1051
100923,2026/03/02,1,Cape Town,100,monitor,Electronics,300,4,5,1140.0,card,Cashier_16,3865
100924,2026-02-05,4,cape town,177,Monitor,Electronics,300,2,0,600.0,card,Cashier_35,1522
100925,2026-01-29,8,cape town,240,Laptop,Electronics,1200,5,10,5400.0,eft,Cashier_31,4423
100926,2026-02-07,10,Durban,235,Mouse,Accessories,25,3,0,75.0,card,Cashier_26,3332
100927,2026-01-22,8,Johannesburg,209,Keyboard,Accessories,45,2,5,85.5,EFT,Cashier_28,2593
100928,10 Jan 2026,9,Pretoria,182,Mouse,Accessories,25,5,10,112.5,EFT,Cashier_5,2164
100929,27 Jan 2026,9,Durban,200,Laptop,Electronics,"1,200",1,10,1080.0,Card,Cashier_16,2618
100930,2026/02/06,7,Pretoria,218,Laptop,Electronics,1200,5,5,5700.0,Cash,Cashier_15,2421
100931,2026/03/27,5,Cape Town,109,Laptop,Electronics,1200,3,0,3600.0,EFT,Cashier_26,1733
100932,08/02/2026,9,Cape Town,198,Laptop,Electronics,"1,200",3,5,3420.0,eft,Cashier_24,2354
100933,2026-02-15,7,Durban,238,Keyboard,Accessories,45,4,0,180.0,Cash,Cashier_31,1112
100934,2026-03-22,5,cape town,155,laptop,Electronics,1200,3,10,3240.0,EFT,Cashier_35,1016
100935,2026-03-28,1,Pretoria,117,Laptop,Electronics,1200,2,0,2400.0,EFT,Cashier_25,2449
100936,04/01/2026,10,Cape Town,152,Monitor,Electronics,300,1,0,300.0,card,Cashier_1,2945
100937,09 Mar 2026,4,Durban,166,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_19,4107
100938,2026/02/04,2,Johannesburg,188,Mouse,Accessories,25,2,5,47.5,EFT,Cashier_6,4762
100939,2026-03-24,4,Johannesburg,135,Laptop,Electronics,1200,2,0,2400.0,eft,Cashier_13,3706
100940,14/01/2026,1,Pretoria,236,Laptop,Electronics,1200,4,0,4800.0,Card,Cashier_6,4617
100941,23 Mar 2026,7,Durban,249,Monitor,Electronics,300,1,10,270.0,EFT,Cashier_24,3728
100942,13/03/2026,2,Durban,134,Keyboard,Accessories,45,4,5,171.0,Card,Cashier_13,3885
100943,2026-02-26,6,cape town,245,Monitor,Electronics,300,4,5,1140.0,Cash,Cashier_25,2119
100944,01/02/2026,6,Pretoria,282,Monitor,Electronics,300,5,0,1500.0,EFT,Cashier_1,2953
100945,2026-02-03,1,Pretoria,118,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_12,3115
100946,2026/01/31,7,Johannesburg,113,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_36,3627
100947,29 Jan 2026,1,Durban,111,Monitor,Electronics,300,3,5,855.0,EFT,Cashier_1,2175
100948,04/03/2026,4,Cape Town,180,Mouse,Accessories,25,2,10,45.0,EFT,Cashier_5,2291
100949,2026-02-23,10,Durban,241,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_27,2764
100950,24/02/2026,2,Cape Town,182,Monitor,Electronics,300,4,0,1200.0,Cash,Cashier_27,4423
100951,17/03/2026,8,cape town,143,Keyboard,Accessories,45,2,5,85.5,card,Cashier_35,4529
100952,2026/03/12,6,cape town,220,Laptop,Electronics,1200,4,5,4560.0,EFT,Cashier_16,3112
100953,16/03/2026,3,Johannesburg,205,Laptop,Electronics,1200,2,0,2400.0,EFT,Cashier_30,1416
100954,05/03/2026,10,Pretoria,215,Mouse,Accessories,25,1,10,22.5,eft,Cashier_11,2901
100955,2026/03/30,3,cape town,212,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_2,2964
100956,2026-02-10,2,Durban,243,Monitor,Electronics,300,3,5,855.0,EFT,Cashier_13,3966
100957,2026/02/19,1,Pretoria,121,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_23,3966
100958,2026-01-01,1,cape town,107,Monitor,Electronics,300,3,10,810.0,Card,Cashier_32,4094
100959,20/02/2026,3,Pretoria,248,Monitor,Electronics,300,5,10,1350.0,Card,Cashier_27,3601
100960,30/01/2026,4,cape town,224,Keyboard,Accessories,45,5,10,202.5,eft,Cashier_22,1152
100961,01 Jan 2026,5,Cape Town,271,Mouse,Accessories,25,1,0,25.0,card,Cashier_13,3012
100962,24/03/2026,2,Johannesburg,102,Laptop,Electronics,1200,5,5,5700.0,EFT,Cashier_14,1932
100963,11/03/2026,8,Johannesburg,124,Monitor,Electronics,300,2,0,600.0,Cash,Cashier_40,4872
100964,21/02/2026,7,Pretoria,164,Monitor,Electronics,300,4,10,1080.0,Cash,Cashier_20,3990
100965,13/01/2026,3,Johannesburg,281,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_12,1356
100966,13 Jan 2026,7,Pretoria,196,Monitor,Electronics,300,4,10,1080.0,Cash,Cashier_29,2938
100967,2026/02/01,4,Pretoria,237,Monitor,Electronics,300,3,5,855.0,Cash,Cashier_8,3247
100968,27 Mar 2026,2,Cape Town,131,Laptop,Electronics,1200,3,10,3240.0,EFT,Cashier_22,2167
100969,2026-01-09,8,Johannesburg,296,Monitor,Electronics,300,1,5,285.0,Cash,Cashier_8,4817
100970,01 Mar 2026,2,Johannesburg,191,Monitor,Electronics,300,1,0,300.0,Card,Cashier_31,1638
100971,2026/01/13,10,Cape Town,153,Monitor,Electronics,300,1,0,300.0,Cash,Cashier_37,1068
100972,01/03/2026,3,Pretoria,261,Laptop,Electronics,1200,3,0,3600.0,card,Cashier_26,3313
100973,17 Jan 2026,6,Johannesburg,108,Monitor,Electronics,300,5,0,1500.0,eft,Cashier_34,1725
100974,25 Feb 2026,3,Pretoria,160,mouse,Accessories,25,4,0,100.0,eft,Cashier_3,3471
100975,26/03/2026,9,Durban,150,Laptop,Electronics,1200,2,10,2160.0,eft,Cashier_7,3712
100976,2026/03/27,6,Johannesburg,233,Keyboard,Accessories,45,3,0,135.0,Cash,Cashier_2,1020
100977,19 Mar 2026,4,Pretoria,101,Monitor,Electronics,300,4,0,1200.0,card,Cashier_10,2998
100978,03/03/2026,3,Pretoria,257,Laptop,Electronics,1200,3,10,3240.0,card,Cashier_30,4657
100979,2026-02-03,6,Cape Town,180,Laptop,Electronics,"1,200",5,0,6000.0,Cash,Cashier_38,2943
100980,2026/03/24,8,Durban,295,Monitor,Electronics,300,5,5,1425.0,eft,Cashier_39,3811
100981,07/02/2026,9,Durban,115,monitor,Electronics,300,2,10,540.0,EFT,Cashier_16,4323
100982,23/01/2026,6,Cape Town,160,Laptop,Electronics,1200,4,5,4560.0,eft,Cashier_24,3327
100983,2026-01-08,9,Pretoria,158,Laptop,Electronics,1200,3,5,3420.0,eft,Cashier_26,4411
100984,08/03/2026,9,cape town,252,Laptop,Electronics,1200,2,5,2280.0,EFT,Cashier_9,2688
100985,18 Jan 2026,7,Johannesburg,128,Laptop,Electronics,1200,3,10,3240.0,eft,Cashier_28,2042
100986,10/02/2026,7,Johannesburg,239,Laptop,Electronics,"1,200",4,5,4560.0,Card,Cashier_22,3139
100987,28 Feb 2026,3,cape town,251,Monitor,Electronics,300,1,0,300.0,Card,Cashier_22,1476
100988,05/02/2026,1,Durban,179,Mouse,Accessories,25,2,0,50.0,Cash,Cashier_27,1322
100989,08/01/2026,5,Cape Town,128,Laptop,Electronics,1200,3,0,3600.0,Card,Cashier_15,1040
100990,03/03/2026,6,Pretoria,111,Monitor,Electronics,300,4,0,1200.0,card,Cashier_8,1912
100991,07 Jan 2026,3,Cape Town,288,Keyboard,Accessories,45,5,0,225.0,Card,Cashier_11,3892
100992,07 Jan 2026,2,Johannesburg,201,Monitor,Electronics,300,5,0,1500.0,Cash,Cashier_20,3076
100993,2026-01-08,5,Cape Town,246,Keyboard,Accessories,45,1,0,45.0,Cash,Cashier_29,3543
100994,05/01/2026,9,Pretoria,254,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_17,4290
100995,2026-02-16,4,Johannesburg,129,Monitor,Electronics,300,5,0,1500.0,EFT,Cashier_40,2528
100996,04 Feb 2026,4,Pretoria,194,Keyboard,Accessories,45,5,10,202.5,eft,Cashier_12,1693
100997,27 Jan 2026,2,Cape Town,298,Mouse,Accessories,25,2,0,50.0,card,Cashier_31,2544
100998,17/02/2026,3,Durban,129,Monitor,Electronics,300,2,5,570.0,EFT,Cashier_25,2579
100999,09/03/2026,2,Durban,116,Laptop,Electronics,1200,5,10,5400.0,card,Cashier_11,2555
101000,2026/03/11,6,Pretoria,167,Keyboard,Accessories,45,2,0,90.0,card,Cashier_8,2415
101001,24/01/2026,4,cape town,240,mouse,Accessories,25,2,0,50.0,eft,Cashier_29,4671
101002,2026/01/26,3,Durban,254,Laptop,Electronics,1200,5,5,5700.0,card,Cashier_33,3679
101003,2026/03/09,1,Pretoria,189,Laptop,Electronics,1200,4,0,4800.0,card,Cashier_4,4009
101004,29 Mar 2026,7,Pretoria,197,Monitor,Electronics,300,3,0,900.0,Cash,Cashier_3,2147
101005,2026/01/26,3,Durban,248,Keyboard,Accessories,45,5,10,202.5,eft,Cashier_24,3627
101006,2026-03-08,3,Johannesburg,295,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_9,4341
101007,2026-01-24,2,Pretoria,292,Laptop,Electronics,1200,2,5,2280.0,eft,Cashier_39,2852
101008,2026/01/28,8,Durban,117,Mouse,Accessories,25,4,0,100.0,card,Cashier_6,4091
101009,13/02/2026,10,Pretoria,198,Keyboard,Accessories,45,2,5,85.5,eft,Cashier_28,4183
101010,2026/02/18,5,Durban,263,Keyboard,Accessories,45,3,0,135.0,Cash,Cashier_33,1766
101011,2026/01/06,8,cape town,204,Mouse,Accessories,25,4,5,95.0,Card,Cashier_29,3201
101012,13/01/2026,4,Johannesburg,105,Mouse,Accessories,25,2,0,50.0,EFT,Cashier_30,2819
101013,06 Feb 2026,1,Cape Town,200,Mouse,Accessories,25,4,0,100.0,Card,Cashier_26,3597
101014,24/03/2026,3,Cape Town,145,Mouse,Accessories,25,2,0,50.0,card,Cashier_17,1126
101015,2026/01/18,9,Johannesburg,156,Keyboard,Accessories,45,1,0,45.0,card,Cashier_19,4837
101016,2026-02-06,8,Cape Town,221,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_16,1730
101017,2026-03-27,9,Pretoria,224,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_26,3968
101018,2026-01-22,4,Cape Town,251,Laptop,Electronics,1200,2,0,2400.0,Card,Cashier_40,3875
101019,08 Feb 2026,1,Johannesburg,132,Keyboard,Accessories,45,5,0,225.0,Card,Cashier_15,3087
101020,19/01/2026,5,Pretoria,225,Mouse,Accessories,25,5,0,125.0,eft,Cashier_38,3806
101021,2026/03/23,8,Durban,254,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_10,1846
101022,16 Feb 2026,2,Durban,211,Keyboard,Accessories,45,5,0,225.0,Cash,Cashier_39,4939
101023,2026/01/25,3,Cape Town,126,Laptop,Electronics,1200,1,5,1140.0,eft,Cashier_31,4126
101024,24/03/2026,5,Durban,124,laptop,Electronics,1200,5,0,6000.0,Card,Cashier_38,1483
101025,01/03/2026,6,Cape Town,210,Keyboard,Accessories,45,2,0,90.0,card,Cashier_7,3933
101026,2026-03-03,5,Cape Town,299,Keyboard,Accessories,45,2,10,81.0,Cash,Cashier_12,4967
101027,09 Jan 2026,9,Pretoria,216,Laptop,Electronics,1200,1,0,1200.0,eft,Cashier_5,1118
101028,2026/02/27,5,Pretoria,280,Keyboard,Accessories,45,1,5,42.75,Cash,Cashier_38,2977
101029,10 Feb 2026,2,Pretoria,103,Keyboard,Accessories,45,5,0,225.0,Card,Cashier_9,2607
101030,30/01/2026,10,Cape Town,185,Monitor,Electronics,300,3,0,900.0,EFT,Cashier_8,2778
