TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID,ExpectedRevenue
101520,2026-03-25T00:00:00Z,10,Cape Town,218,Laptop,Electronics,1200,5,5,5700,Card,Cashier_21,2413,5700
101521,2026-02-10T00:00:00Z,1,Cape Town,106,Mouse,Accessories,25,1,0,25,Eft,Cashier_28,1124,25
101522,2026-02-11T00:00:00Z,4,Cape Town,121,Monitor,Electronics,300,1,0,300,Card,Cashier_4,4243,300
101523,2026-01-25T00:00:00Z,10,Durban,294,Monitor,Electronics,300,1,10,270,Card,Cashier_18,4892,270
101524,2026-03-18T00:00:00Z,8,Cape Town,214,Keyboard,Accessories,45,3,0,135,Card,Cashier_10,4721,135
101525,2026-03-31T00:00:00Z,7,Cape Town,125,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_23,2232,42.75
101526,2026-02-26T00:00:00Z,1,Johannesburg,203,Laptop,Electronics,1200,5,0,6000,Cash,Cashier_1,3751,6000
101527,2026-02-02T00:00:00Z,4,Cape Town,110,Mouse,Accessories,25,4,0,100,Eft,Cashier_11,2481,100
101528,2026-01-23T00:00:00Z,5,Durban,289,Monitor,Electronics,300,3,5,855,Card,Cashier_28,2182,855
101529,2026-02-16T00:00:00Z,5,Cape Town,220,Mouse,Accessories,25,4,5,95,Eft,Cashier_22,3635,95
101530,2026-02-05T00:00:00Z,3,Cape Town,164,Mouse,Accessories,25,2,0,50,Card,Cashier_1,2559,50
101531,2026-01-19T00:00:00Z,8,Pretoria,153,Monitor,Electronics,300,1,0,300,Card,Cashier_18,4836,300
101532,2026-01-25T00:00:00Z,2,Durban,199,Keyboard,Accessories,45,2,0,90,Eft,Cashier_33,3522,90
101533,2026-01-31T00:00:00Z,9,Johannesburg,227,Keyboard,Accessories,45,5,0,225,Eft,Cashier_17,4065,225
101534,2026-01-24T00:00:00Z,2,Cape Town,246,Mouse,Accessories,25,4,10,90,Eft,Cashier_3,2505,90
101535,2026-02-18T00:00:00Z,8,Cape Town,291,Mouse,Accessories,25,2,0,50,Card,Cashier_14,4331,50
101536,2026-01-03T00:00:00Z,2,Cape Town,252,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_9,4287,2400
101537,2026-02-11T00:00:00Z,9,Cape Town,258,Monitor,Electronics,300,2,10,540,Eft,Cashier_10,3197,540
101538,2026-01-11T00:00:00Z,7,Durban,253,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_22,2744,4560
101539,2026-02-08T00:00:00Z,10,Cape Town,296,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_33,1819,3600
101540,2026-03-03T00:00:00Z,6,Pretoria,212,Keyboard,Accessories,45,5,5,213.75,Eft,Cashier_4,1835,213.75
101541,2026-01-04T00:00:00Z,3,Johannesburg,265,Monitor,Electronics,300,4,0,1200,Card,Cashier_6,3576,1200
101542,2026-01-06T00:00:00Z,3,Durban,160,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_36,4556,1200
101543,2026-01-12T00:00:00Z,3,Johannesburg,219,Monitor,Electronics,300,1,10,270,Eft,Cashier_37,3050,270
101544,2026-02-18T00:00:00Z,2,Durban,193,Keyboard,Accessories,45,2,10,81,Card,Cashier_4,1502,81
101545,2026-03-13T00:00:00Z,2,Cape Town,231,Mouse,Accessories,25,1,5,23.75,Eft,Cashier_20,2735,23.75
101546,2026-01-02T00:00:00Z,2,Durban,223,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_37,4942,128.25
101547,2026-03-05T00:00:00Z,2,Johannesburg,276,Monitor,Electronics,300,4,5,1140,Cash,Cashier_10,1710,1140
101548,2026-03-30T00:00:00Z,2,Pretoria,240,Keyboard,Accessories,45,5,0,225,Cash,Cashier_11,1885,225
101549,2026-02-04T00:00:00Z,1,Cape Town,258,Laptop,Electronics,1200,3,0,3600,Card,Cashier_37,1254,3600
101550,2026-03-17T00:00:00Z,7,Cape Town,272,Keyboard,Accessories,45,2,0,90,Card,Cashier_4,3693,90
101551,2026-03-22T00:00:00Z,8,Johannesburg,218,Monitor,Electronics,300,1,10,270,Card,Cashier_28,1373,270
101552,2026-01-26T00:00:00Z,2,Johannesburg,235,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_17,4181,118.75
101553,2026-01-05T00:00:00Z,6,Cape Town,232,Monitor,Electronics,300,1,0,300,Cash,Cashier_32,3725,300
101554,2026-03-12T00:00:00Z,5,Cape Town,193,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_29,1284,4800
101555,2026-03-03T00:00:00Z,4,Durban,265,Laptop,Electronics,1200,3,10,3240,Card,Cashier_36,3469,3240
101556,2026-01-23T00:00:00Z,7,Johannesburg,188,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_6,1175,202.5
101557,2026-02-14T00:00:00Z,10,Cape Town,119,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_30,4605,6000
101558,2026-03-15T00:00:00Z,7,Johannesburg,224,Laptop,Electronics,1200,1,0,1200,Cash,Cashier_28,2536,1200
101559,2026-03-07T00:00:00Z,5,Cape Town,249,Laptop,Electronics,1200,3,5,3420,Eft,Cashier_23,2301,3420
101560,2026-01-22T00:00:00Z,2,Cape Town,285,Mouse,Accessories,25,2,0,50,Eft,Cashier_35,3173,50
101561,2026-02-16T00:00:00Z,9,Durban,176,Mouse,Accessories,25,4,10,90,Eft,Cashier_13,2572,90
101562,2026-01-01T00:00:00Z,7,Johannesburg,213,Mouse,Accessories,25,1,0,25,Cash,Cashier_26,4650,25
101563,2026-02-28T00:00:00Z,9,Cape Town,175,Mouse,Accessories,25,3,0,75,Eft,Cashier_24,4951,75
101564,2026-03-26T00:00:00Z,7,Durban,104,Monitor,Electronics,300,2,5,570,Eft,Cashier_14,2854,570
101565,2026-01-08T00:00:00Z,6,Pretoria,123,Monitor,Electronics,300,5,0,1500,Eft,Cashier_13,3537,1500
101566,2026-01-11T00:00:00Z,9,Cape Town,282,Keyboard,Accessories,45,4,5,171,Card,Cashier_29,4281,171
101567,2026-01-05T00:00:00Z,2,Cape Town,156,Laptop,Electronics,1200,3,10,3240,Cash,Cashier_34,1369,3240
101568,2026-01-05T00:00:00Z,7,Cape Town,190,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_7,1847,118.75
101569,2026-03-12T00:00:00Z,6,Johannesburg,188,Monitor,Electronics,300,5,0,1500,Card,Cashier_21,3588,1500
101570,2026-02-07T00:00:00Z,2,Johannesburg,194,Keyboard,Accessories,45,2,10,81,Card,Cashier_26,4884,81
101571,2026-02-20T00:00:00Z,8,Cape Town,202,Monitor,Electronics,300,2,0,600,Card,Cashier_13,4497,600
101572,2026-03-22T00:00:00Z,2,Durban,273,Monitor,Electronics,300,3,10,810,Eft,Cashier_18,4807,810
101573,2026-03-23T00:00:00Z,7,Johannesburg,280,Mouse,Accessories,25,1,0,25,Eft,Cashier_18,2568,25
101574,2026-03-19T00:00:00Z,5,Cape Town,207,Monitor,Electronics,300,5,5,1425,Cash,Cashier_33,3958,1425
101575,2026-03-06T00:00:00Z,6,Pretoria,292,Keyboard,Accessories,45,4,0,180,Eft,Cashier_28,3760,180
101576,2026-02-20T00:00:00Z,1,Durban,110,Monitor,Electronics,300,1,5,285,Cash,Cashier_27,4211,285
101577,2026-01-29T00:00:00Z,10,Cape Town,104,Monitor,Electronics,300,1,5,285,Cash,Cashier_8,4682,285
101578,2026-03-18T00:00:00Z,10,Durban,267,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_28,4366,202.5
101579,2026-03-15T00:00:00Z,10,Pretoria,174,Monitor,Electronics,300,2,10,540,Card,Cashier_12,4194,540
101580,2026-02-06T00:00:00Z,4,Pretoria,130,Keyboard,Accessories,45,5,0,225,Eft,Cashier_30,2844,225
101581,2026-01-12T00:00:00Z,5,Johannesburg,117,Monitor,Electronics,300,5,5,1425,Eft,Cashier_16,2352,1425
101582,2026-03-06T00:00:00Z,2,Durban,184,Mouse,Accessories,25,4,5,95,Eft,Cashier_38,1667,95
101583,2026-02-22T00:00:00Z,7,Cape Town,135,Laptop,Electronics,1200,2,10,2160,Card,Cashier_31,1369,2160
101584,2026-01-29T00:00:00Z,3,Johannesburg,223,Keyboard,Accessories,45,3,0,135,Card,Cashier_21,4816,135
101585,2026-02-19T00:00:00Z,2,Johannesburg,149,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_33,4692,128.25
101586,2026-03-23T00:00:00Z,8,Durban,239,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_34,1664,42.75
101587,2026-02-20T00:00:00Z,2,Durban,216,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_17,4071,202.5
101588,2026-02-07T00:00:00Z,4,Cape Town,145,Mouse,Accessories,25,5,5,118.75,Card,Cashier_28,4253,118.75
101589,2026-02-18T00:00:00Z,3,Johannesburg,176,Mouse,Accessories,25,2,0,50,Card,Cashier_36,4490,50
101590,2026-02-22T00:00:00Z,7,Pretoria,282,Mouse,Accessories,25,5,0,125,Eft,Cashier_30,4517,125
101591,2026-02-28T00:00:00Z,8,Cape Town,265,Laptop,Electronics,1200,2,0,2400,Card,Cashier_40,3323,2400
101592,2026-03-09T00:00:00Z,3,Durban,102,Keyboard,Accessories,45,3,0,135,Card,Cashier_26,1550,135
101593,2026-02-23T00:00:00Z,1,Cape Town,188,Monitor,Electronics,300,1,10,270,Cash,Cashier_6,1946,270
101594,2026-03-03T00:00:00Z,5,Durban,217,Laptop,Electronics,1200,5,0,6000,Card,Cashier_39,4547,6000
101595,2026-01-31T00:00:00Z,2,Pretoria,162,Monitor,Electronics,300,3,5,855,Eft,Cashier_4,4979,855
101596,2026-03-24T00:00:00Z,3,Durban,259,Laptop,Electronics,1200,1,0,1200,Card,Cashier_20,4118,1200
101597,2026-03-03T00:00:00Z,7,Johannesburg,220,Keyboard,Accessories,45,3,0,135,Eft,Cashier_23,3631,135
101598,2026-01-27T00:00:00Z,3,Johannesburg,264,Keyboard,Accessories,45,5,0,225,Card,Cashier_27,2598,225
101599,2026-02-07T00:00:00Z,2,Cape Town,141,Monitor,Electronics,300,5,10,1350,Card,Cashier_6,2219,1350
101600,2026-03-17T00:00:00Z,9,Durban,189,Laptop,Electronics,1200,4,10,4320,Card,Cashier_21,4213,4320
101601,2026-03-10T00:00:00Z,2,Johannesburg,267,Monitor,Electronics,300,5,0,1500,Cash,Cashier_10,1993,1500
101602,2026-02-23T00:00:00Z,7,Durban,173,Monitor,Electronics,300,4,10,1080,Cash,Cashier_15,1349,1080
101603,2026-01-30T00:00:00Z,1,Cape Town,231,Mouse,Accessories,25,2,0,50,Card,Cashier_5,2584,50
101604,2026-02-07T00:00:00Z,9,Cape Town,240,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_22,1437,42.75
101605,2026-03-22T00:00:00Z,7,Johannesburg,269,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_25,3785,22.5
101606,2026-02-18T00:00:00Z,1,Cape Town,207,Keyboard,Accessories,45,2,5,85.5,Eft,Cashier_9,3181,85.5
101607,2026-02-01T00:00:00Z,6,Pretoria,216,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_15,3458,121.5
101608,2026-01-23T00:00:00Z,10,Cape Town,178,Monitor,Electronics,300,4,0,1200,Eft,Cashier_18,4654,1200
101609,2026-02-18T00:00:00Z,6,Durban,158,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_17,3428,202.5
101610,2026-01-22T00:00:00Z,3,Durban,291,Keyboard,Accessories,45,1,0,45,Eft,Cashier_11,3520,45
101611,2026-02-12T00:00:00Z,4,Cape Town,140,Monitor,Electronics,300,5,0,1500,Cash,Cashier_16,1267,1500
101612,2026-01-30T00:00:00Z,7,Durban,171,Monitor,Electronics,300,4,0,1200,Cash,Cashier_23,2571,1200
101613,2026-01-22T00:00:00Z,8,Cape Town,122,Keyboard,Accessories,45,1,0,45,Card,Cashier_30,1802,45
101614,2026-02-09T00:00:00Z,3,Pretoria,167,Laptop,Electronics,1200,4,5,4560,Cash,Cashier_3,2071,4560
101615,2026-02-09T00:00:00Z,10,Durban,215,Monitor,Electronics,300,2,5,570,Eft,Cashier_37,1380,570
101616,2026-02-22T00:00:00Z,4,Johannesburg,236,Monitor,Electronics,300,5,0,1500,Eft,Cashier_32,1285,1500
101617,2026-02-11T00:00:00Z,5,Johannesburg,148,Monitor,Electronics,300,5,0,1500,Cash,Cashier_19,3966,1500
101618,2026-03-24T00:00:00Z,9,Durban,252,Keyboard,Accessories,45,4,0,180,Card,Cashier_27,3300,180
101619,2026-02-13T00:00:00Z,8,Durban,218,Keyboard,Accessories,45,4,0,180,Eft,Cashier_13,2116,180
101620,2026-02-01T00:00:00Z,10,Pretoria,176,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_18,3410,128.25
101621,2026-03-03T00:00:00Z,5,Pretoria,227,Laptop,Electronics,1200,5,5,5700,Cash,Cashier_33,1285,5700
101622,2026-02-17T00:00:00Z,6,Durban,126,Mouse,Accessories,25,3,0,75,Eft,Cashier_32,3914,75
101623,2026-03-23T00:00:00Z,7,Cape Town,229,Keyboard,Accessories,45,1,0,45,Eft,Cashier_15,1434,45
101624,2026-01-07T00:00:00Z,9,Durban,270,Keyboard,Accessories,45,4,10,162,Eft,Cashier_40,3794,162
101625,2026-02-21T00:00:00Z,2,Johannesburg,183,Keyboard,Accessories,45,4,10,162,Cash,Cashier_22,3734,162
101626,2026-01-18T00:00:00Z,9,Cape Town,110,Laptop,Electronics,1200,5,10,5400,Card,Cashier_29,2627,5400
101627,2026-02-04T00:00:00Z,10,Johannesburg,191,Keyboard,Accessories,45,5,0,225,Cash,Cashier_23,1893,225
101628,2026-01-13T00:00:00Z,5,Durban,144,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_21,1820,118.75
101629,2026-03-08T00:00:00Z,5,Cape Town,299,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_27,4992,22.5
101630,2026-01-10T00:00:00Z,6,Johannesburg,193,Keyboard,Accessories,45,4,5,171,Cash,Cashier_1,4712,171
101631,2026-01-08T00:00:00Z,2,Johannesburg,123,Keyboard,Accessories,45,2,0,90,Card,Cashier_36,4851,90
101632,2026-03-12T00:00:00Z,9,Durban,295,Laptop,Electronics,1200,5,0,6000,Cash,Cashier_35,1589,6000
101633,2026-02-04T00:00:00Z,3,Cape Town,192,Monitor,Electronics,300,2,5,570,Eft,Cashier_40,3677,570
101634,2026-02-24T00:00:00Z,6,Cape Town,112,Monitor,Electronics,300,3,0,900,Card,Cashier_5,2904,900
101635,2026-03-24T00:00:00Z,7,Cape Town,123,Monitor,Electronics,300,4,0,1200,Card,Cashier_26,3619,1200
101636,2026-01-23T00:00:00Z,2,Cape Town,169,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_24,2613,42.75
101637,2026-01-16T00:00:00Z,3,Johannesburg,165,Laptop,Electronics,1200,1,5,1140,Eft,Cashier_37,4394,1140
101638,2026-03-23T00:00:00Z,8,Cape Town,249,Keyboard,Accessories,45,5,0,225,Cash,Cashier_14,4613,225
101639,2026-03-02T00:00:00Z,9,Cape Town,247,Mouse,Accessories,25,1,5,23.75,Eft,Cashier_11,4274,23.75
101640,2026-03-14T00:00:00Z,7,Cape Town,228,Monitor,Electronics,300,3,10,810,Cash,Cashier_22,1324,810
101641,2026-03-19T00:00:00Z,4,Johannesburg,148,Keyboard,Accessories,45,4,0,180,Card,Cashier_32,2230,180
101642,2026-01-05T00:00:00Z,8,Cape Town,178,Monitor,Electronics,300,2,0,600,Card,Cashier_10,3069,600
101643,2026-03-27T00:00:00Z,1,Durban,295,Laptop,Electronics,1200,5,10,5400,Card,Cashier_36,2317,5400
101644,2026-03-19T00:00:00Z,8,Cape Town,287,Keyboard,Accessories,45,1,0,45,Card,Cashier_12,2853,45
101645,2026-03-25T00:00:00Z,4,Durban,245,Laptop,Electronics,1200,1,5,1140,Card,Cashier_2,1867,1140
101646,2026-01-10T00:00:00Z,1,Durban,103,Laptop,Electronics,1200,1,0,1200,Card,Cashier_7,2467,1200
101647,2026-02-07T00:00:00Z,7,Pretoria,151,Laptop,Electronics,1200,1,0,1200,Card,Cashier_5,3493,1200
101648,2026-03-25T00:00:00Z,4,Durban,254,Laptop,Electronics,1200,3,0,3600,Card,Cashier_13,1016,3600
101649,2026-01-31T00:00:00Z,3,Durban,103,Keyboard,Accessories,45,5,0,225,Cash,Cashier_13,3716,225
101650,2026-01-16T00:00:00Z,6,Cape Town,221,Laptop,Electronics,1200,3,0,3600,Cash,Cashier_3,1008,3600
101651,2026-03-30T00:00:00Z,10,Johannesburg,201,Monitor,Electronics,300,3,10,810,Eft,Cashier_12,2743,810
101652,2026-01-05T00:00:00Z,10,Cape Town,225,Mouse,Accessories,25,2,0,50,Eft,Cashier_32,3035,50
101653,2026-01-21T00:00:00Z,1,Cape Town,135,Monitor,Electronics,300,2,0,600,Card,Cashier_27,3510,600
101654,2026-02-02T00:00:00Z,1,Cape Town,269,Keyboard,Accessories,45,2,0,90,Cash,Cashier_22,4009,90
101655,2026-03-12T00:00:00Z,3,Durban,278,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_11,3967,1200
101656,2026-03-01T00:00:00Z,5,Durban,300,Laptop,Electronics,1200,1,0,1200,Card,Cashier_22,4827,1200
101657,2026-03-27T00:00:00Z,4,Johannesburg,128,Keyboard,Accessories,45,3,5,128.25,Cash,Cashier_36,3001,128.25
101658,2026-02-25T00:00:00Z,7,Cape Town,182,Monitor,Electronics,300,3,0,900,Card,Cashier_20,3826,900
101659,2026-03-19T00:00:00Z,4,Cape Town,279,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_4,4268,4800
101660,2026-02-24T00:00:00Z,10,Durban,223,Keyboard,Accessories,45,4,0,180,Card,Cashier_28,2988,180
101661,2026-02-03T00:00:00Z,6,Cape Town,130,Keyboard,Accessories,45,2,10,81,Eft,Cashier_33,1870,81
101662,2026-03-13T00:00:00Z,8,Durban,269,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_20,4202,121.5
101663,2026-02-12T00:00:00Z,4,Johannesburg,222,Monitor,Electronics,300,3,10,810,Eft,Cashier_13,3186,810
101664,2026-01-30T00:00:00Z,4,Johannesburg,215,Mouse,Accessories,25,1,5,23.75,Card,Cashier_9,2764,23.75
101665,2026-03-12T00:00:00Z,6,Johannesburg,165,Laptop,Electronics,1200,3,10,3240,Card,Cashier_39,3175,3240
101666,2026-01-04T00:00:00Z,2,Johannesburg,222,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_40,4272,5400
101667,2026-01-06T00:00:00Z,4,Pretoria,290,Mouse,Accessories,25,4,0,100,Card,Cashier_30,4057,100
101668,2026-03-04T00:00:00Z,2,Johannesburg,214,Laptop,Electronics,1200,1,0,1200,Card,Cashier_38,3588,1200
101669,2026-03-02T00:00:00Z,1,Cape Town,154,Mouse,Accessories,25,3,0,75,Eft,Cashier_4,4829,75
101670,2026-03-24T00:00:00Z,2,Cape Town,144,Keyboard,Accessories,45,3,0,135,Card,Cashier_34,2069,135
101671,2026-03-14T00:00:00Z,6,Durban,169,Monitor,Electronics,300,3,0,900,Eft,Cashier_10,2162,900
101672,2026-02-23T00:00:00Z,4,Cape Town,131,Keyboard,Accessories,45,2,10,81,Eft,Cashier_20,2493,81
101673,2026-03-09T00:00:00Z,6,Cape Town,123,Monitor,Electronics,300,2,0,600,Card,Cashier_25,4018,600
101674,2026-01-07T00:00:00Z,4,Cape Town,285,Laptop,Electronics,1200,5,10,5400,Card,Cashier_29,1404,5400
101675,2026-01-29T00:00:00Z,1,Johannesburg,283,Monitor,Electronics,300,1,0,300,Eft,Cashier_23,2292,300
101676,2026-02-28T00:00:00Z,5,Cape Town,124,Mouse,Accessories,25,3,0,75,Card,Cashier_15,2092,75
101677,2026-03-09T00:00:00Z,6,Cape Town,270,Mouse,Accessories,25,4,0,100,Eft,Cashier_11,3424,100
101678,2026-03-28T00:00:00Z,3,Johannesburg,219,Keyboard,Accessories,45,4,10,162,Eft,Cashier_4,1031,162
101679,2026-02-07T00:00:00Z,4,Cape Town,277,Mouse,Accessories,25,3,5,71.25,Eft,Cashier_17,2406,71.25
101680,2026-03-04T00:00:00Z,3,Johannesburg,273,Monitor,Electronics,300,3,5,855,Card,Cashier_6,4722,855
101681,2026-01-02T00:00:00Z,10,Pretoria,248,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_31,2554,118.75
101682,2026-03-28T00:00:00Z,4,Durban,237,Mouse,Accessories,25,3,10,67.5,Card,Cashier_21,2832,67.5
101683,2026-02-24T00:00:00Z,5,Cape Town,120,Mouse,Accessories,25,1,10,22.5,Card,Cashier_40,1998,22.5
101684,2026-03-27T00:00:00Z,5,Cape Town,102,Laptop,Electronics,1200,5,0,6000,Card,Cashier_11,2247,6000
101685,2026-01-08T00:00:00Z,9,Johannesburg,179,Monitor,Electronics,300,4,0,1200,Cash,Cashier_9,3030,1200
101686,2026-02-13T00:00:00Z,3,Durban,189,Keyboard,Accessories,45,3,0,135,Eft,Cashier_15,2300,135
101687,2026-03-18T00:00:00Z,3,Cape Town,247,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_27,3092,128.25
101688,2026-01-29T00:00:00Z,4,Johannesburg,173,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_1,4554,213.75
101689,2026-03-17T00:00:00Z,7,Cape Town,243,Monitor,Electronics,300,4,10,1080,Card,Cashier_3,2487,1080
101690,2026-03-18T00:00:00Z,6,Cape Town,136,Laptop,Electronics,1200,5,0,6000,Card,Cashier_37,4595,6000
101691,2026-02-04T00:00:00Z,10,Durban,262,Laptop,Electronics,1200,2,10,2160,Eft,Cashier_20,3282,2160
101692,2026-01-05T00:00:00Z,8,Cape Town,214,Mouse,Accessories,25,2,0,50,Cash,Cashier_22,3414,50
101693,2026-03-05T00:00:00Z,6,Pretoria,211,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_13,2215,1200
101694,2026-03-15T00:00:00Z,6,Cape Town,139,Mouse,Accessories,25,4,0,100,Card,Cashier_10,1119,100
101695,2026-03-19T00:00:00Z,9,Johannesburg,164,Laptop,Electronics,1200,1,10,1080,Card,Cashier_40,3488,1080
101696,2026-01-03T00:00:00Z,3,Pretoria,139,Mouse,Accessories,25,4,5,95,Eft,Cashier_27,2521,95
101697,2026-02-19T00:00:00Z,5,Pretoria,172,Keyboard,Accessories,45,1,0,45,Card,Cashier_37,4784,45
101698,2026-01-31T00:00:00Z,5,Cape Town,184,Laptop,Electronics,1200,3,0,3600,Card,Cashier_36,2348,3600
101699,2026-01-22T00:00:00Z,1,Johannesburg,283,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_27,3962,2400
101700,2026-02-15T00:00:00Z,3,Johannesburg,261,Keyboard,Accessories,45,5,10,202.5,Eft,Cashier_25,2835,202.5
101701,2026-02-16T00:00:00Z,9,Cape Town,226,Monitor,Electronics,300,3,5,855,Eft,Cashier_33,3305,855
101702,2026-01-13T00:00:00Z,2,Cape Town,163,Monitor,Electronics,300,5,0,1500,Cash,Cashier_32,2503,1500
101703,2026-03-31T00:00:00Z,9,Cape Town,158,Mouse,Accessories,25,1,0,25,Card,Cashier_18,1483,25
101704,2026-03-26T00:00:00Z,4,Johannesburg,153,Laptop,Electronics,1200,1,5,1140,Eft,Cashier_14,3354,1140
101705,2026-03-30T00:00:00Z,9,Cape Town,117,Keyboard,Accessories,45,3,0,135,Cash,Cashier_4,2423,135
101706,2026-02-04T00:00:00Z,1,Cape Town,156,Monitor,Electronics,300,2,5,570,Eft,Cashier_25,4114,570
101707,2026-03-11T00:00:00Z,4,Cape Town,274,Monitor,Electronics,300,5,10,1350,Eft,Cashier_35,3045,1350
101708,2026-03-09T00:00:00Z,5,Pretoria,189,Monitor,Electronics,300,2,0,600,Cash,Cashier_6,1342,600
101709,2026-03-29T00:00:00Z,10,Cape Town,149,Mouse,Accessories,25,4,10,90,Cash,Cashier_36,4254,90
101710,2026-01-23T00:00:00Z,3,Johannesburg,170,Monitor,Electronics,300,2,0,600,Cash,Cashier_26,3886,600
101711,2026-02-28T00:00:00Z,5,Cape Town,231,Monitor,Electronics,300,1,0,300,Eft,Cashier_15,1537,300
101712,2026-02-23T00:00:00Z,7,Cape Town,184,Keyboard,Accessories,45,4,10,162,Eft,Cashier_24,1197,162
101713,2026-03-22T00:00:00Z,3,Durban,117,Mouse,Accessories,25,2,0,50,Eft,Cashier_36,2623,50
101714,2026-02-13T00:00:00Z,5,Cape Town,256,Laptop,Electronics,1200,3,0,3600,Cash,Cashier_33,2471,3600
101715,2026-01-21T00:00:00Z,4,Johannesburg,213,Monitor,Electronics,300,5,10,1350,Eft,Cashier_32,2951,1350
101716,2026-02-20T00:00:00Z,1,Cape Town,198,Laptop,Electronics,1200,4,10,4320,Eft,Cashier_8,2715,4320
101717,2026-03-01T00:00:00Z,9,Durban,100,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_8,4949,85.5
101718,2026-01-29T00:00:00Z,6,Pretoria,249,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_35,2671,42.75
101719,2026-02-13T00:00:00Z,8,Pretoria,111,Monitor,Electronics,300,2,10,540,Cash,Cashier_16,4270,540
101720,2026-02-12T00:00:00Z,5,Durban,140,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_14,2104,2400
101721,2026-03-02T00:00:00Z,9,Johannesburg,185,Laptop,Electronics,1200,5,5,5700,Card,Cashier_13,2884,5700
101722,2026-03-17T00:00:00Z,8,Cape Town,289,Laptop,Electronics,1200,4,0,4800,Card,Cashier_34,4730,4800
101723,2026-03-21T00:00:00Z,9,Pretoria,220,Monitor,Electronics,300,5,0,1500,Eft,Cashier_7,2080,1500
101724,2026-01-09T00:00:00Z,4,Durban,212,Monitor,Electronics,300,1,0,300,Eft,Cashier_17,2821,300
101725,2026-03-31T00:00:00Z,4,Johannesburg,263,Laptop,Electronics,1200,4,5,4560,Cash,Cashier_15,4097,4560
101726,2026-01-01T00:00:00Z,1,Pretoria,114,Keyboard,Accessories,45,4,10,162,Card,Cashier_37,4129,162
101727,2026-03-13T00:00:00Z,1,Johannesburg,274,Mouse,Accessories,25,3,5,71.25,Card,Cashier_36,4224,71.25
101728,2026-01-10T00:00:00Z,1,Johannesburg,168,Laptop,Electronics,1200,3,0,3600,Card,Cashier_29,3757,3600
101729,2026-03-08T00:00:00Z,4,Cape Town,138,Keyboard,Accessories,45,2,0,90,Card,Cashier_24,1321,90
101730,2026-02-12T00:00:00Z,2,Cape Town,222,Monitor,Electronics,300,1,0,300,Eft,Cashier_7,2773,300
101731,2026-01-16T00:00:00Z,8,Cape Town,284,Monitor,Electronics,300,1,0,300,Card,Cashier_33,4619,300
101732,2026-02-21T00:00:00Z,7,Johannesburg,145,Mouse,Accessories,25,2,10,45,Card,Cashier_9,1014,45
101733,2026-02-25T00:00:00Z,4,Cape Town,264,Monitor,Electronics,300,2,5,570,Card,Cashier_34,4376,570
101734,2026-01-09T00:00:00Z,10,Cape Town,163,Laptop,Electronics,1200,1,10,1080,Cash,Cashier_16,1307,1080
101735,2026-01-06T00:00:00Z,6,Durban,192,Keyboard,Accessories,45,4,5,171,Card,Cashier_1,1334,171
101736,2026-02-26T00:00:00Z,3,Cape Town,100,Monitor,Electronics,300,4,0,1200,Eft,Cashier_9,4463,1200
101737,2026-03-19T00:00:00Z,7,Cape Town,165,Laptop,Electronics,1200,2,0,2400,Card,Cashier_18,1308,2400
101738,2026-03-16T00:00:00Z,8,Cape Town,101,Keyboard,Accessories,45,4,0,180,Cash,Cashier_7,3434,180
101739,2026-01-27T00:00:00Z,1,Durban,207,Mouse,Accessories,25,5,10,112.5,Eft,Cashier_15,2805,112.5
