TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month,Revenue,Expense
301647,2026-03-08,Card,Expense,Software,Software Sub,-10372,Entity_483,Software Transaction,Eft,Operations,Durban,2026-03,0,10372
301648,2026-03-31,Card,Income,Travel,Travel Sub,2434,Entity_989,Travel Transaction,Card,Operations,Durban,2026-03,2434,0
301649,2026-03-20,Business,Expense,Travel,Travel Sub,-1758,Entity_132,Travel Transaction,Card,Admin,Cape Town,2026-03,0,1758
301650,2026-03-03,Card,Expense,Rent,Rent Sub,-5105,Entity_612,Rent Transaction,Card,Admin,Johannesburg,2026-03,0,5105
301651,2026-02-21,Business,Income,Travel,Travel Sub,2363,Entity_549,Travel Transaction,Card,Admin,Pretoria,2026-02,2363,0
301652,2026-01-28,Card,Income,Sales,Sales Sub,9943,Entity_887,Sales Transaction,Eft,Admin,Cape Town,2026-01,9943,0
301653,2026-02-10,Business,Income,Software,Software Sub,11869,Entity_451,Software Transaction,Cash,Sales,Cape Town,2026-02,11869,0
301654,2026-01-11,Business,Expense,Marketing,Marketing Sub,-19908,Entity_28,Marketing Transaction,Eft,Sales,Durban,2026-01,0,19908
301655,2026-01-19,Card,Expense,Software,Software Sub,-16767,Entity_632,Software Transaction,Eft,Operations,Durban,2026-01,0,16767
301656,2026-02-26,Business,Income,Marketing,Marketing Sub,13883,Entity_671,Marketing Transaction,Card,Admin,Durban,2026-02,13883,0
301657,2026-02-06,Card,Income,Marketing,Marketing Sub,17435,Entity_833,Marketing Transaction,Card,Admin,Pretoria,2026-02,17435,0
301658,2026-02-12,Business,Expense,Travel,Travel Sub,-4269,Entity_185,Travel Transaction,Eft,Sales,Pretoria,2026-02,0,4269
301659,2026-02-26,Card,Income,Marketing,Marketing Sub,7441,Entity_935,Marketing Transaction,Card,Operations,Johannesburg,2026-02,7441,0
301660,2026-01-23,Business,Expense,Rent,Rent Sub,-19754,Entity_305,Rent Transaction,Eft,Admin,Pretoria,2026-01,0,19754
301661,2026-03-31,Business,Expense,Travel,Travel Sub,-4887,Entity_622,Travel Transaction,Card,Operations,Johannesburg,2026-03,0,4887
301662,2026-02-03,Card,Income,Sales,Sales Sub,19492,Entity_905,Sales Transaction,Cash,Sales,Durban,2026-02,19492,0
301663,2026-02-28,Business,Expense,Consulting,Consulting Sub,-3185,Entity_725,Consulting Transaction,Cash,Sales,Cape Town,2026-02,0,3185
301664,2026-01-26,Business,Expense,Travel,Travel Sub,-16852,Entity_474,Travel Transaction,Card,Admin,Johannesburg,2026-01,0,16852
301665,2026-01-29,Card,Income,Utilities,Utilities Sub,3767,Entity_930,Utilities Transaction,Cash,Operations,Cape Town,2026-01,3767,0
301666,2026-02-03,Business,Expense,Travel,Travel Sub,-9325,Entity_932,Travel Transaction,Eft,Operations,Johannesburg,2026-02,0,9325
301667,2026-03-29,Business,Expense,Marketing,Marketing Sub,-12348,Entity_322,Marketing Transaction,Cash,Operations,Pretoria,2026-03,0,12348
301668,2026-03-09,Card,Expense,Travel,Travel Sub,-5898,Entity_708,Travel Transaction,Cash,Admin,Cape Town,2026-03,0,5898
301669,2026-02-08,Card,Expense,Software,Software Sub,-16638,Entity_385,Software Transaction,Cash,Admin,Cape Town,2026-02,0,16638
301670,2026-02-28,Card,Income,Marketing,Marketing Sub,4898,Entity_339,Marketing Transaction,Cash,Admin,Durban,2026-02,4898,0
301671,2026-01-20,Card,Expense,Marketing,Marketing Sub,-8872,Entity_896,Marketing Transaction,Cash,Admin,Pretoria,2026-01,0,8872
301672,2026-03-29,Business,Expense,Marketing,Marketing Sub,-2245,Entity_235,Marketing Transaction,Eft,Sales,Cape Town,2026-03,0,2245
301673,2026-01-04,Business,Income,Rent,Rent Sub,6884,Entity_529,Rent Transaction,Eft,Sales,Johannesburg,2026-01,6884,0
301674,2026-03-05,Business,Income,Consulting,Consulting Sub,15973,Entity_35,Consulting Transaction,Eft,Admin,Cape Town,2026-03,15973,0
301675,2026-01-24,Card,Expense,Rent,Rent Sub,-695,Entity_598,Rent Transaction,Card,Operations,Cape Town,2026-01,0,695
301676,2026-02-13,Card,Expense,Utilities,Utilities Sub,-17212,Entity_955,Utilities Transaction,Card,Sales,Johannesburg,2026-02,0,17212
301677,2026-03-20,Business,Expense,Utilities,Utilities Sub,-11278,Entity_663,Utilities Transaction,Eft,Admin,Durban,2026-03,0,11278
301678,2026-03-28,Business,Income,Utilities,Utilities Sub,13959,Entity_967,Utilities Transaction,Cash,Sales,Johannesburg,2026-03,13959,0
301679,2026-01-12,Business,Income,Software,Software Sub,18879,Entity_890,Software Transaction,Card,Admin,Durban,2026-01,18879,0
301680,2026-01-30,Card,Income,Marketing,Marketing Sub,11998,Entity_464,Marketing Transaction,Eft,Admin,Pretoria,2026-01,11998,0
301681,2026-03-03,Card,Income,Software,Software Sub,4390,Entity_475,Software Transaction,Eft,Admin,Pretoria,2026-03,4390,0
301682,2026-02-27,Business,Income,Consulting,Consulting Sub,869,Entity_42,Consulting Transaction,Card,Operations,Cape Town,2026-02,869,0
301683,2026-03-07,Card,Income,Consulting,Consulting Sub,3004,Entity_948,Consulting Transaction,Cash,Operations,Cape Town,2026-03,3004,0
301684,2026-01-26,Business,Expense,Software,Software Sub,-9074,Entity_760,Software Transaction,Cash,Admin,Cape Town,2026-01,0,9074
301685,2026-02-07,Card,Income,Marketing,Marketing Sub,15362,Entity_437,Marketing Transaction,Card,Admin,Durban,2026-02,15362,0
301686,2026-03-04,Card,Income,Marketing,Marketing Sub,5874,Entity_856,Marketing Transaction,Eft,Admin,Pretoria,2026-03,5874,0
301687,2026-03-16,Card,Expense,Software,Software Sub,-3217,Entity_800,Software Transaction,Eft,Sales,Cape Town,2026-03,0,3217
301688,2026-03-23,Card,Expense,Consulting,Consulting Sub,-17168,Entity_139,Consulting Transaction,Eft,Operations,Johannesburg,2026-03,0,17168
301689,2026-03-22,Card,Income,Marketing,Marketing Sub,5155,Entity_836,Marketing Transaction,Eft,Admin,Cape Town,2026-03,5155,0
301690,2026-02-28,Card,Income,Utilities,Utilities Sub,14924,Entity_520,Utilities Transaction,Card,Admin,Cape Town,2026-02,14924,0
301691,2026-03-12,Business,Income,Software,Software Sub,19428,Entity_61,Software Transaction,Card,Admin,Pretoria,2026-03,19428,0
301692,2026-02-24,Business,Expense,Consulting,Consulting Sub,-3917,Entity_606,Consulting Transaction,Eft,Operations,Johannesburg,2026-02,0,3917
301693,2026-01-11,Business,Income,Consulting,Consulting Sub,2450,Entity_413,Consulting Transaction,Eft,Admin,Cape Town,2026-01,2450,0
301694,2026-03-25,Business,Expense,Travel,Travel Sub,-4169,Entity_973,Travel Transaction,Eft,Operations,Cape Town,2026-03,0,4169
301695,2026-02-11,Business,Expense,Rent,Rent Sub,-15781,Entity_58,Rent Transaction,Eft,Sales,Johannesburg,2026-02,0,15781
301696,2026-01-23,Business,Expense,Sales,Sales Sub,-13309,Entity_636,Sales Transaction,Cash,Operations,Cape Town,2026-01,0,13309
301697,2026-02-02,Business,Income,Sales,Sales Sub,8489,Entity_928,Sales Transaction,Cash,Sales,Cape Town,2026-02,8489,0
301698,2026-01-16,Business,Income,Travel,Travel Sub,1956,Entity_420,Travel Transaction,Eft,Admin,Durban,2026-01,1956,0
301699,2026-01-31,Business,Income,Travel,Travel Sub,6010,Entity_761,Travel Transaction,Card,Admin,Cape Town,2026-01,6010,0
301700,2026-02-21,Business,Income,Sales,Sales Sub,5367,Entity_970,Sales Transaction,Card,Sales,Cape Town,2026-02,5367,0
301701,2026-03-14,Card,Expense,Utilities,Utilities Sub,-13457,Entity_414,Utilities Transaction,Card,Operations,Cape Town,2026-03,0,13457
301702,2026-03-15,Card,Expense,Rent,Rent Sub,-13706,Entity_214,Rent Transaction,Eft,Sales,Pretoria,2026-03,0,13706
301703,2026-02-27,Card,Expense,Consulting,Consulting Sub,-8738,Entity_609,Consulting Transaction,Eft,Sales,Durban,2026-02,0,8738
301704,2026-02-24,Card,Income,Consulting,Consulting Sub,13308,Entity_506,Consulting Transaction,Card,Operations,Pretoria,2026-02,13308,0
301705,2026-01-27,Card,Expense,Travel,Travel Sub,-7117,Entity_767,Travel Transaction,Eft,Admin,Pretoria,2026-01,0,7117
301706,2026-03-07,Business,Income,Utilities,Utilities Sub,5908,Entity_679,Utilities Transaction,Eft,Operations,Johannesburg,2026-03,5908,0
301707,2026-01-09,Business,Expense,Utilities,Utilities Sub,-3939,Entity_7,Utilities Transaction,Cash,Sales,Cape Town,2026-01,0,3939
301708,2026-01-20,Card,Income,Sales,Sales Sub,18633,Entity_731,Sales Transaction,Card,Admin,Johannesburg,2026-01,18633,0
301709,2026-03-31,Card,Income,Utilities,Utilities Sub,6917,Entity_323,Utilities Transaction,Eft,Sales,Durban,2026-03,6917,0
301710,2026-02-26,Business,Income,Travel,Travel Sub,931,Entity_501,Travel Transaction,Card,Admin,Cape Town,2026-02,931,0
301711,2026-01-29,Business,Income,Marketing,Marketing Sub,17896,Entity_755,Marketing Transaction,Eft,Sales,Cape Town,2026-01,17896,0
301712,2026-02-02,Business,Expense,Sales,Sales Sub,-1874,Entity_668,Sales Transaction,Eft,Sales,Cape Town,2026-02,0,1874
301713,2026-01-22,Card,Income,Rent,Rent Sub,3868,Entity_418,Rent Transaction,Eft,Admin,Pretoria,2026-01,3868,0
301714,2026-03-20,Card,Expense,Software,Software Sub,-15662,Entity_236,Software Transaction,Eft,Admin,Cape Town,2026-03,0,15662
301715,2026-03-04,Card,Income,Software,Software Sub,14350,Entity_164,Software Transaction,Cash,Operations,Pretoria,2026-03,14350,0
301716,2026-03-22,Business,Expense,Rent,Rent Sub,-5203,Entity_599,Rent Transaction,Card,Operations,Durban,2026-03,0,5203
301717,2026-02-21,Card,Income,Utilities,Utilities Sub,16038,Entity_300,Utilities Transaction,Eft,Sales,Durban,2026-02,16038,0
301718,2026-03-20,Card,Income,Rent,Rent Sub,9324,Entity_91,Rent Transaction,Cash,Sales,Cape Town,2026-03,9324,0
301719,2026-01-25,Card,Income,Travel,Travel Sub,19833,Entity_105,Travel Transaction,Eft,Sales,Cape Town,2026-01,19833,0
301720,2026-02-27,Card,Expense,Rent,Rent Sub,-18420,Entity_311,Rent Transaction,Card,Sales,Cape Town,2026-02,0,18420
301721,2026-03-09,Card,Expense,Consulting,Consulting Sub,-13825,Entity_367,Consulting Transaction,Eft,Sales,Johannesburg,2026-03,0,13825
301722,2026-02-02,Business,Income,Utilities,Utilities Sub,14021,Entity_171,Utilities Transaction,Eft,Admin,Pretoria,2026-02,14021,0
301723,2026-03-12,Business,Expense,Consulting,Consulting Sub,-1889,Entity_860,Consulting Transaction,Eft,Admin,Pretoria,2026-03,0,1889
301724,2026-01-01,Business,Expense,Consulting,Consulting Sub,-1064,Entity_662,Consulting Transaction,Eft,Operations,Cape Town,2026-01,0,1064
301725,2026-01-11,Card,Income,Marketing,Marketing Sub,7686,Entity_656,Marketing Transaction,Eft,Sales,Cape Town,2026-01,7686,0
301726,2026-03-11,Business,Income,Travel,Travel Sub,6111,Entity_408,Travel Transaction,Cash,Operations,Pretoria,2026-03,6111,0
301727,2026-01-10,Card,Income,Software,Software Sub,16801,Entity_546,Software Transaction,Card,Sales,Cape Town,2026-01,16801,0
301728,2026-01-02,Card,Expense,Marketing,Marketing Sub,-17747,Entity_638,Marketing Transaction,Eft,Admin,Johannesburg,2026-01,0,17747
301729,2026-01-21,Business,Income,Consulting,Consulting Sub,10324,Entity_144,Consulting Transaction,Eft,Admin,Cape Town,2026-01,10324,0
301730,2026-03-20,Business,Expense,Travel,Travel Sub,-10145,Entity_563,Travel Transaction,Card,Sales,Cape Town,2026-03,0,10145
301731,2026-01-03,Business,Income,Software,Software Sub,6968,Entity_512,Software Transaction,Eft,Operations,Durban,2026-01,6968,0
301732,2026-03-31,Card,Expense,Consulting,Consulting Sub,-13766,Entity_561,Consulting Transaction,Eft,Operations,Durban,2026-03,0,13766
301733,2026-01-03,Card,Expense,Travel,Travel Sub,-7781,Entity_123,Travel Transaction,Eft,Operations,Pretoria,2026-01,0,7781
301734,2026-01-18,Card,Income,Travel,Travel Sub,9236,Entity_71,Travel Transaction,Eft,Admin,Johannesburg,2026-01,9236,0
301735,2026-02-23,Business,Income,Travel,Travel Sub,7646,Entity_212,Travel Transaction,Eft,Sales,Pretoria,2026-02,7646,0
301736,2026-03-12,Business,Expense,Consulting,Consulting Sub,-8827,Entity_17,Consulting Transaction,Eft,Sales,Cape Town,2026-03,0,8827
301737,2026-02-23,Business,Expense,Travel,Travel Sub,-3809,Entity_996,Travel Transaction,Eft,Admin,Durban,2026-02,0,3809
301738,2026-02-12,Business,Income,Sales,Sales Sub,347,Entity_711,Sales Transaction,Card,Sales,Cape Town,2026-02,347,0
301739,2026-02-19,Business,Income,Travel,Travel Sub,13839,Entity_542,Travel Transaction,Eft,Sales,Pretoria,2026-02,13839,0
301740,2026-01-25,Card,Expense,Travel,Travel Sub,-5789,Entity_831,Travel Transaction,Eft,Admin,Cape Town,2026-01,0,5789
301741,2026-03-10,Business,Expense,Rent,Rent Sub,-7364,Entity_207,Rent Transaction,Eft,Admin,Durban,2026-03,0,7364
301742,2026-03-19,Card,Expense,Utilities,Utilities Sub,-11018,Entity_460,Utilities Transaction,Card,Operations,Cape Town,2026-03,0,11018
301743,2026-02-07,Business,Income,Software,Software Sub,5899,Entity_162,Software Transaction,Card,Admin,Cape Town,2026-02,5899,0
301744,2026-01-15,Business,Income,Marketing,Marketing Sub,17274,Entity_603,Marketing Transaction,Eft,Operations,Durban,2026-01,17274,0
301745,2026-02-04,Business,Expense,Travel,Travel Sub,-17946,Entity_968,Travel Transaction,Cash,Admin,Johannesburg,2026-02,0,17946
301746,2026-01-05,Card,Expense,Marketing,Marketing Sub,-3241,Entity_996,Marketing Transaction,Eft,Admin,Durban,2026-01,0,3241
301747,2026-01-23,Card,Expense,Travel,Travel Sub,-8311,Entity_513,Travel Transaction,Eft,Sales,Cape Town,2026-01,0,8311
301748,2026-01-24,Card,Income,Consulting,Consulting Sub,17606,Entity_229,Consulting Transaction,Card,Operations,Pretoria,2026-01,17606,0
301749,2026-01-21,Business,Income,Utilities,Utilities Sub,13445,Entity_142,Utilities Transaction,Eft,Sales,Pretoria,2026-01,13445,0
301750,2026-02-13,Business,Income,Utilities,Utilities Sub,10201,Entity_245,Utilities Transaction,Cash,Operations,Pretoria,2026-02,10201,0
301751,2026-01-06,Card,Expense,Marketing,Marketing Sub,-11849,Entity_968,Marketing Transaction,Eft,Sales,Pretoria,2026-01,0,11849
301752,2026-01-19,Card,Expense,Rent,Rent Sub,-3916,Entity_124,Rent Transaction,Card,Sales,Cape Town,2026-01,0,3916
301753,2026-03-04,Business,Income,Consulting,Consulting Sub,12912,Entity_946,Consulting Transaction,Card,Admin,Johannesburg,2026-03,12912,0
301754,2026-02-07,Card,Expense,Software,Software Sub,-870,Entity_846,Software Transaction,Card,Admin,Johannesburg,2026-02,0,870
301755,2026-01-23,Business,Expense,Rent,Rent Sub,-8590,Entity_463,Rent Transaction,Card,Admin,Johannesburg,2026-01,0,8590
301756,2026-03-13,Card,Income,Marketing,Marketing Sub,11420,Entity_387,Marketing Transaction,Card,Operations,Durban,2026-03,11420,0
301757,2026-02-16,Card,Income,Consulting,Consulting Sub,11378,Entity_368,Consulting Transaction,Cash,Admin,Cape Town,2026-02,11378,0
301758,2026-02-08,Business,Income,Rent,Rent Sub,675,Entity_309,Rent Transaction,Card,Sales,Pretoria,2026-02,675,0
301759,2026-01-15,Card,Income,Travel,Travel Sub,624,Entity_696,Travel Transaction,Eft,Sales,Cape Town,2026-01,624,0
301760,2026-03-18,Card,Income,Consulting,Consulting Sub,15127,Entity_156,Consulting Transaction,Card,Admin,Pretoria,2026-03,15127,0
301761,2026-01-27,Business,Income,Utilities,Utilities Sub,4836,Entity_673,Utilities Transaction,Eft,Admin,Pretoria,2026-01,4836,0
301762,2026-03-06,Card,Expense,Software,Software Sub,-5766,Entity_598,Software Transaction,Eft,Operations,Cape Town,2026-03,0,5766
301763,2026-02-04,Business,Income,Rent,Rent Sub,5884,Entity_264,Rent Transaction,Card,Sales,Pretoria,2026-02,5884,0
301764,2026-02-04,Business,Income,Software,Software Sub,13390,Entity_982,Software Transaction,Card,Operations,Johannesburg,2026-02,13390,0
301765,2026-01-10,Card,Expense,Utilities,Utilities Sub,-19405,Entity_731,Utilities Transaction,Eft,Sales,Durban,2026-01,0,19405
301766,2026-01-06,Card,Income,Sales,Sales Sub,8094,Entity_798,Sales Transaction,Eft,Sales,Pretoria,2026-01,8094,0
301767,2026-02-17,Business,Income,Rent,Rent Sub,7255,Entity_904,Rent Transaction,Card,Admin,Pretoria,2026-02,7255,0
301768,2026-02-19,Business,Income,Travel,Travel Sub,9307,Entity_229,Travel Transaction,Card,Sales,Johannesburg,2026-02,9307,0
301769,2026-03-26,Business,Expense,Software,Software Sub,-680,Entity_559,Software Transaction,Eft,Admin,Johannesburg,2026-03,0,680
301770,2026-03-08,Business,Income,Rent,Rent Sub,18856,Entity_149,Rent Transaction,Eft,Admin,Pretoria,2026-03,18856,0
301771,2026-02-11,Card,Expense,Sales,Sales Sub,-5207,Entity_188,Sales Transaction,Card,Operations,Pretoria,2026-02,0,5207
301772,2026-02-17,Business,Expense,Rent,Rent Sub,-3766,Entity_803,Rent Transaction,Card,Admin,Johannesburg,2026-02,0,3766
301773,2026-01-24,Card,Income,Consulting,Consulting Sub,5570,Entity_694,Consulting Transaction,Eft,Operations,Cape Town,2026-01,5570,0
301774,2026-02-09,Card,Expense,Travel,Travel Sub,-7697,Entity_786,Travel Transaction,Card,Sales,Durban,2026-02,0,7697
301775,2026-02-26,Business,Income,Software,Software Sub,3837,Entity_85,Software Transaction,Eft,Admin,Cape Town,2026-02,3837,0
301776,2026-02-02,Business,Expense,Marketing,Marketing Sub,-18918,Entity_38,Marketing Transaction,Eft,Admin,Durban,2026-02,0,18918
301777,2026-03-23,Business,Income,Software,Software Sub,12393,Entity_253,Software Transaction,Card,Operations,Cape Town,2026-03,12393,0
301778,2026-02-03,Business,Expense,Marketing,Marketing Sub,-15829,Entity_989,Marketing Transaction,Card,Operations,Durban,2026-02,0,15829
301779,2026-01-29,Business,Expense,Software,Software Sub,-18752,Entity_843,Software Transaction,Eft,Sales,Pretoria,2026-01,0,18752
301780,2026-02-18,Business,Income,Utilities,Utilities Sub,1943,Entity_703,Utilities Transaction,Card,Admin,Cape Town,2026-02,1943,0
301781,2026-02-13,Business,Expense,Rent,Rent Sub,-8131,Entity_507,Rent Transaction,Card,Operations,Johannesburg,2026-02,0,8131
301782,2026-01-08,Business,Expense,Rent,Rent Sub,-6032,Entity_557,Rent Transaction,Eft,Operations,Durban,2026-01,0,6032
301783,2026-01-22,Card,Expense,Rent,Rent Sub,-12335,Entity_786,Rent Transaction,Card,Admin,Johannesburg,2026-01,0,12335
301784,2026-02-27,Card,Expense,Consulting,Consulting Sub,-6569,Entity_288,Consulting Transaction,Eft,Operations,Pretoria,2026-02,0,6569
301785,2026-02-22,Card,Expense,Travel,Travel Sub,-6137,Entity_691,Travel Transaction,Card,Admin,Cape Town,2026-02,0,6137
301786,2026-01-22,Card,Expense,Travel,Travel Sub,-12073,Entity_164,Travel Transaction,Cash,Sales,Durban,2026-01,0,12073
301787,2026-01-02,Business,Income,Sales,Sales Sub,12998,Entity_234,Sales Transaction,Card,Sales,Johannesburg,2026-01,12998,0
301788,2026-01-12,Business,Expense,Marketing,Marketing Sub,-13434,Entity_622,Marketing Transaction,Eft,Sales,Cape Town,2026-01,0,13434
301789,2026-01-07,Card,Income,Software,Software Sub,5725,Entity_668,Software Transaction,Card,Admin,Johannesburg,2026-01,5725,0
301790,2026-01-02,Card,Income,Marketing,Marketing Sub,8056,Entity_115,Marketing Transaction,Cash,Operations,Johannesburg,2026-01,8056,0
301791,2026-01-05,Business,Expense,Software,Software Sub,-16152,Entity_418,Software Transaction,Eft,Admin,Pretoria,2026-01,0,16152
301792,2026-03-20,Card,Income,Utilities,Utilities Sub,6170,Entity_330,Utilities Transaction,Card,Admin,Johannesburg,2026-03,6170,0
301793,2026-02-18,Card,Expense,Consulting,Consulting Sub,-9526,Entity_76,Consulting Transaction,Card,Sales,Johannesburg,2026-02,0,9526
301794,2026-01-14,Card,Income,Marketing,Marketing Sub,6758,Entity_13,Marketing Transaction,Eft,Operations,Cape Town,2026-01,6758,0
301795,2026-03-22,Business,Expense,Consulting,Consulting Sub,-10400,Entity_268,Consulting Transaction,Card,Admin,Durban,2026-03,0,10400
301796,2026-01-21,Business,Expense,Software,Software Sub,-19048,Entity_639,Software Transaction,Cash,Sales,Cape Town,2026-01,0,19048
301797,2026-01-30,Business,Income,Utilities,Utilities Sub,1657,Entity_717,Utilities Transaction,Eft,Admin,Johannesburg,2026-01,1657,0
301798,2026-02-02,Business,Expense,Sales,Sales Sub,-15140,Entity_41,Sales Transaction,Card,Admin,Cape Town,2026-02,0,15140
301799,2026-02-28,Business,Expense,Software,Software Sub,-2930,Entity_473,Software Transaction,Card,Admin,Cape Town,2026-02,0,2930
301800,2026-03-22,Card,Income,Travel,Travel Sub,7243,Entity_604,Travel Transaction,Eft,Admin,Cape Town,2026-03,7243,0
301801,2026-02-10,Business,Income,Sales,Sales Sub,15483,Entity_350,Sales Transaction,Card,Sales,Cape Town,2026-02,15483,0
301802,2026-03-03,Business,Expense,Rent,Rent Sub,-11230,Entity_244,Rent Transaction,Card,Operations,Cape Town,2026-03,0,11230
301803,2026-01-15,Card,Expense,Software,Software Sub,-360,Entity_823,Software Transaction,Cash,Admin,Johannesburg,2026-01,0,360
301804,2026-03-17,Business,Income,Marketing,Marketing Sub,8832,Entity_678,Marketing Transaction,Card,Sales,Cape Town,2026-03,8832,0
301805,2026-03-06,Card,Income,Software,Software Sub,16046,Entity_376,Software Transaction,Card,Sales,Johannesburg,2026-03,16046,0
301806,2026-02-22,Card,Expense,Software,Software Sub,-6230,Entity_720,Software Transaction,Card,Admin,Durban,2026-02,0,6230
301807,2026-03-09,Card,Expense,Consulting,Consulting Sub,-18839,Entity_597,Consulting Transaction,Card,Admin,Cape Town,2026-03,0,18839
301808,2026-02-24,Card,Income,Utilities,Utilities Sub,18894,Entity_615,Utilities Transaction,Eft,Operations,Cape Town,2026-02,18894,0
301809,2026-03-28,Card,Expense,Utilities,Utilities Sub,-14295,Entity_785,Utilities Transaction,Eft,Admin,Pretoria,2026-03,0,14295
301810,2026-02-16,Business,Expense,Marketing,Marketing Sub,-357,Entity_250,Marketing Transaction,Card,Admin,Pretoria,2026-02,0,357
301811,2026-03-12,Card,Expense,Marketing,Marketing Sub,-5656,Entity_626,Marketing Transaction,Eft,Admin,Cape Town,2026-03,0,5656
301812,2026-02-05,Business,Expense,Travel,Travel Sub,-9011,Entity_200,Travel Transaction,Cash,Sales,Pretoria,2026-02,0,9011
301813,2026-02-06,Card,Expense,Consulting,Consulting Sub,-3316,Entity_779,Consulting Transaction,Eft,Sales,Cape Town,2026-02,0,3316
301814,2026-03-13,Card,Income,Travel,Travel Sub,7246,Entity_790,Travel Transaction,Cash,Admin,Durban,2026-03,7246,0
301815,2026-03-30,Business,Income,Travel,Travel Sub,19256,Entity_233,Travel Transaction,Card,Admin,Cape Town,2026-03,19256,0
301816,2026-01-08,Business,Income,Consulting,Consulting Sub,6702,Entity_777,Consulting Transaction,Card,Admin,Cape Town,2026-01,6702,0
301817,2026-01-22,Card,Income,Utilities,Utilities Sub,3116,Entity_535,Utilities Transaction,Eft,Sales,Pretoria,2026-01,3116,0
301818,2026-02-12,Business,Expense,Travel,Travel Sub,-11830,Entity_452,Travel Transaction,Eft,Sales,Cape Town,2026-02,0,11830
301819,2026-01-16,Card,Income,Utilities,Utilities Sub,17507,Entity_183,Utilities Transaction,Eft,Admin,Cape Town,2026-01,17507,0
301820,2026-03-16,Card,Expense,Software,Software Sub,-16214,Entity_494,Software Transaction,Card,Admin,Durban,2026-03,0,16214
301821,2026-01-29,Card,Income,Consulting,Consulting Sub,15892,Entity_888,Consulting Transaction,Card,Operations,Durban,2026-01,15892,0
301822,2026-01-29,Card,Income,Utilities,Utilities Sub,4973,Entity_597,Utilities Transaction,Cash,Sales,Cape Town,2026-01,4973,0
301823,2026-01-05,Card,Expense,Sales,Sales Sub,-13379,Entity_501,Sales Transaction,Card,Admin,Johannesburg,2026-01,0,13379
301824,2026-02-02,Business,Expense,Marketing,Marketing Sub,-11304,Entity_537,Marketing Transaction,Cash,Admin,Durban,2026-02,0,11304
301825,2026-03-09,Business,Expense,Marketing,Marketing Sub,-4960,Entity_130,Marketing Transaction,Eft,Sales,Durban,2026-03,0,4960
301826,2026-02-05,Business,Expense,Marketing,Marketing Sub,-9177,Entity_692,Marketing Transaction,Eft,Admin,Pretoria,2026-02,0,9177
301827,2026-03-12,Business,Expense,Utilities,Utilities Sub,-17803,Entity_773,Utilities Transaction,Eft,Sales,Cape Town,2026-03,0,17803
301828,2026-01-28,Card,Expense,Marketing,Marketing Sub,-3241,Entity_102,Marketing Transaction,Eft,Admin,Cape Town,2026-01,0,3241
301829,2026-02-07,Business,Expense,Utilities,Utilities Sub,-15170,Entity_82,Utilities Transaction,Eft,Admin,Johannesburg,2026-02,0,15170
301830,2026-03-10,Card,Income,Sales,Sales Sub,806,Entity_17,Sales Transaction,Eft,Sales,Johannesburg,2026-03,806,0
301831,2026-03-07,Business,Expense,Travel,Travel Sub,-13210,Entity_574,Travel Transaction,Card,Sales,Cape Town,2026-03,0,13210
301832,2026-03-14,Business,Income,Consulting,Consulting Sub,10332,Entity_669,Consulting Transaction,Card,Admin,Durban,2026-03,10332,0
301833,2026-02-25,Business,Expense,Sales,Sales Sub,-6519,Entity_352,Sales Transaction,Card,Sales,Pretoria,2026-02,0,6519
301834,2026-02-21,Business,Expense,Consulting,Consulting Sub,-6280,Entity_315,Consulting Transaction,Card,Admin,Cape Town,2026-02,0,6280
301835,2026-02-22,Business,Income,Travel,Travel Sub,14240,Entity_996,Travel Transaction,Eft,Admin,Cape Town,2026-02,14240,0
301836,2026-03-18,Card,Income,Travel,Travel Sub,12202,Entity_83,Travel Transaction,Cash,Operations,Cape Town,2026-03,12202,0
301837,2026-02-08,Business,Expense,Marketing,Marketing Sub,-1812,Entity_47,Marketing Transaction,Eft,Operations,Durban,2026-02,0,1812
301838,2026-01-21,Card,Expense,Marketing,Marketing Sub,-15117,Entity_955,Marketing Transaction,Eft,Admin,Cape Town,2026-01,0,15117
301839,2026-02-16,Business,Income,Marketing,Marketing Sub,1457,Entity_9,Marketing Transaction,Cash,Operations,Cape Town,2026-02,1457,0
301840,2026-02-01,Business,Income,Marketing,Marketing Sub,6246,Entity_821,Marketing Transaction,Card,Operations,Pretoria,2026-02,6246,0
301841,2026-02-13,Business,Expense,Utilities,Utilities Sub,-12615,Entity_906,Utilities Transaction,Card,Operations,Johannesburg,2026-02,0,12615
301842,2026-01-23,Business,Expense,Utilities,Utilities Sub,-2357,Entity_105,Utilities Transaction,Card,Operations,Pretoria,2026-01,0,2357
301843,2026-03-22,Business,Income,Marketing,Marketing Sub,19701,Entity_437,Marketing Transaction,Cash,Sales,Johannesburg,2026-03,19701,0
301844,2026-02-16,Card,Income,Software,Software Sub,14374,Entity_748,Software Transaction,Eft,Operations,Johannesburg,2026-02,14374,0
301845,2026-01-27,Business,Expense,Consulting,Consulting Sub,-16879,Entity_292,Consulting Transaction,Cash,Sales,Durban,2026-01,0,16879
301846,2026-02-16,Card,Expense,Marketing,Marketing Sub,-12024,Entity_931,Marketing Transaction,Eft,Operations,Durban,2026-02,0,12024
301847,2026-01-25,Business,Expense,Sales,Sales Sub,-14807,Entity_360,Sales Transaction,Cash,Admin,Johannesburg,2026-01,0,14807
